quiz_id,question_id,answer_id,answer_correct
27,819,3231,n
27,819,3232,y
27,819,3233,n
29,820,3234,n
29,820,3235,n
29,820,3236,n
29,820,3237,n
29,820,3238,n
29,820,3239,n
29,820,3240,n
29,820,3241,y
21,821,3242,n
21,821,3243,n
21,821,3244,n
21,821,3245,y
45,822,3246,n
45,822,3247,n
45,822,3248,n
45,822,3249,y
249,823,3250,n
249,823,3251,n
249,823,3252,n
249,823,3253,y
249,824,3254,y
249,824,3255,n
249,824,3256,n
250,825,3257,y
250,825,3258,n
250,825,3259,n
250,825,3260,n
250,826,3261,n
250,826,3262,n
250,826,3263,n
250,826,3264,y
251,827,3265,n
251,827,3266,n
251,827,3267,y
251,827,3268,n
252,828,3269,n
252,828,3270,y
252,828,3271,n
252,828,3272,n
253,829,3273,n
253,829,3274,n
253,829,3275,y
253,829,3276,n
257,830,3277,y
257,830,3278,n
257,830,3279,n
257,830,3280,n
264,831,3281,n
264,831,3282,n
264,831,3283,y
264,831,3284,n
405,832,3285,n
405,832,3286,n
405,832,3287,n
405,832,3288,y
408,833,3289,n
408,833,3290,n
408,833,3291,n
408,833,3292,y
408,834,3293,n
408,834,3294,y
408,834,3295,n
408,834,3296,n
408,835,3297,y
408,835,3298,n
408,835,3299,n
408,835,3300,n
408,836,3301,y
408,836,3302,n
408,836,3303,n
408,836,3304,n
408,837,3305,y
408,837,3306,n
408,837,3307,n
408,837,3308,n
246,838,3309,n
246,838,3310,n
246,838,3311,n
246,838,3312,y
246,839,3313,y
246,839,3314,n
246,839,3315,n
246,839,3316,n
247,840,3317,n
247,840,3318,y
247,840,3319,n
247,840,3320,n
255,841,3321,n
255,841,3322,n
255,841,3323,y
255,841,3324,n
419,842,3325,n
419,842,3326,y
419,842,3327,n
419,842,3328,n
484,843,3329,y
484,843,3330,n
485,844,3331,n
485,844,3332,y
486,845,3333,n
486,845,3334,n
486,845,3335,y
486,845,3336,n
487,846,3337,y
487,846,3338,n
487,846,3339,n
487,846,3340,n
488,847,3341,n
488,847,3342,y
488,847,3343,n
488,847,3344,n
488,848,3345,n
488,848,3346,n
488,848,3347,n
488,848,3348,y
489,849,3349,y
489,849,3350,n
489,849,3351,n
490,850,3352,y
490,850,3353,n
490,850,3354,n
490,850,3355,n
491,851,3356,n
491,851,3357,n
491,851,3358,y
491,851,3359,n
492,852,3360,n
492,852,3361,n
492,852,3362,y
492,852,3363,n
493,853,3364,n
493,853,3365,y
493,853,3366,n
493,853,3367,n
493,854,3368,n
493,854,3369,y
493,854,3370,n
493,854,3371,n
494,855,3372,n
494,855,3373,n
494,855,3374,y
494,855,3375,n
495,856,3376,y
495,856,3377,n
496,857,3378,y
496,857,3379,n
496,857,3380,n
496,857,3381,n
497,858,3382,n
497,858,3383,n
497,858,3384,n
497,858,3385,y
498,859,3386,n
498,859,3387,n
498,859,3388,n
498,859,3389,y
499,860,3390,y
499,860,3391,n
499,860,3392,n
499,860,3393,n
26,861,3394,n
26,861,3395,n
26,861,3396,n
26,861,3397,n
26,861,3398,y
310,862,3399,n
310,862,3400,y
310,862,3401,n
310,862,3402,n
312,863,3403,y
312,863,3404,n
312,863,3405,n
312,863,3406,n
313,864,3407,n
313,864,3408,y
313,864,3409,n
313,864,3410,n
314,865,3411,y
314,865,3412,n
314,865,3413,n
314,865,3414,n
314,866,3415,n
314,866,3416,n
314,866,3417,n
314,866,3418,y
315,867,3419,n
315,867,3420,y
315,867,3421,n
315,867,3422,n
318,868,3423,y
318,868,3424,n
318,868,3425,n
318,868,3426,n
319,869,3427,n
319,869,3428,n
319,869,3429,n
319,869,3430,y
320,870,3431,n
320,870,3432,n
320,870,3433,y
320,870,3434,n
321,871,3435,y
321,871,3436,n
321,871,3437,n
321,871,3438,n
322,872,3439,y
322,872,3440,n
322,872,3441,n
322,872,3442,n
323,873,3443,n
323,873,3444,n
323,873,3445,n
323,873,3446,y
323,874,3447,n
323,874,3448,n
323,874,3449,y
323,874,3450,n
324,875,3451,n
324,875,3452,n
324,875,3453,n
324,875,3454,y
326,876,3455,y
326,876,3456,n
326,876,3457,n
326,876,3458,n
328,877,3459,n
328,877,3460,y
328,877,3461,n
328,877,3462,n
329,878,3463,y
329,878,3464,n
329,878,3465,n
329,878,3466,n
330,879,3467,n
330,879,3468,n
330,879,3469,n
330,879,3470,y
332,880,3471,n
332,880,3472,n
332,880,3473,y
332,880,3474,n
333,881,3475,n
333,881,3476,n
333,881,3477,n
333,881,3478,y
334,882,3479,n
334,882,3480,n
334,882,3481,n
334,882,3482,y
335,883,3483,n
335,883,3484,n
335,883,3485,n
335,883,3486,y
336,884,3487,y
336,884,3488,n
336,884,3489,n
336,884,3490,n
337,885,3491,n
337,885,3492,n
337,885,3493,y
337,885,3494,n
340,886,3495,n
340,886,3496,n
340,886,3497,n
340,886,3498,y
342,887,3499,y
342,887,3500,n
342,887,3501,n
342,887,3502,n
343,888,3503,n
343,888,3504,y
343,888,3505,n
343,888,3506,n
345,889,3507,y
345,889,3508,n
345,889,3509,n
345,889,3510,n
346,890,3511,y
346,890,3512,n
346,890,3513,n
346,890,3514,n
347,891,3515,n
347,891,3516,n
347,891,3517,y
347,891,3518,n
348,892,3519,n
348,892,3520,n
348,892,3521,n
348,892,3522,y
351,893,3523,n
351,893,3524,n
351,893,3525,n
351,893,3526,y
352,894,3527,n
352,894,3528,y
352,894,3529,n
352,894,3530,n
353,895,3531,n
353,895,3532,n
353,895,3533,n
353,895,3534,y
355,896,3535,n
355,896,3536,n
355,896,3537,y
355,896,3538,n
356,897,3539,y
356,897,3540,n
356,897,3541,n
356,897,3542,n
357,898,3543,y
357,898,3544,n
357,898,3545,n
357,898,3546,n
358,899,3547,n
358,899,3548,n
358,899,3549,n
358,899,3550,y
362,900,3551,n
362,900,3552,n
362,900,3553,y
362,900,3554,n
365,901,3555,n
365,901,3556,n
365,901,3557,y
365,901,3558,n
367,902,3559,n
367,902,3560,n
367,902,3561,y
367,902,3562,n
368,903,3563,n
368,903,3564,n
368,903,3565,y
368,903,3566,n
471,904,3567,n
471,904,3568,n
471,904,3569,y
471,904,3570,n
476,905,3571,n
476,905,3572,n
476,905,3573,y
476,905,3574,n
542,906,3575,n
542,906,3576,y
542,906,3577,n
542,906,3578,n
542,907,3579,n
542,907,3580,n
542,907,3581,n
542,907,3582,y
543,908,3583,n
543,908,3584,y
543,908,3585,n
543,908,3586,n
544,909,3587,n
544,909,3588,y
544,909,3589,n
544,909,3590,n
44,910,3591,n
44,910,3592,n
44,910,3593,n
44,910,3594,y
543,911,3595,n
543,911,3596,y
543,911,3597,n
543,911,3598,n
310,912,3599,n
310,912,3600,n
310,912,3601,n
310,912,3602,n
310,912,3603,n
310,912,3604,y
325,913,3605,n
325,913,3606,n
325,913,3607,n
325,913,3608,y
186,914,3609,n
186,914,3610,n
186,914,3611,y
186,914,3612,n
273,915,3613,n
273,915,3614,y
273,915,3615,n
273,915,3616,n
274,916,3617,y
274,916,3618,n
274,916,3619,n
274,916,3620,n
274,917,3621,n
274,917,3622,n
274,917,3623,y
274,917,3624,n
274,918,3625,n
274,918,3626,n
274,918,3627,n
274,918,3628,y
276,919,3629,n
276,919,3630,y
276,919,3631,n
276,919,3632,n
369,920,3633,n
369,920,3634,y
379,921,3635,y
379,921,3636,n
379,921,3637,n
379,921,3638,n
380,922,3639,n
380,922,3640,n
380,922,3641,y
380,922,3642,n
380,923,3643,n
380,923,3644,y
380,923,3645,n
380,923,3646,n
385,924,3647,n
385,924,3648,n
385,924,3649,n
385,924,3650,y
386,925,3651,y
386,925,3652,n
386,925,3653,n
386,925,3654,n
386,926,3655,n
386,926,3656,n
386,926,3657,n
386,926,3658,y
394,927,3659,y
394,927,3660,n
394,927,3661,n
394,927,3662,n
395,928,3663,n
395,928,3664,n
395,928,3665,y
395,928,3666,n
395,929,3667,n
395,929,3668,y
395,929,3669,n
395,929,3670,n
400,930,3671,n
400,930,3672,n
400,930,3673,n
400,930,3674,y
401,931,3675,y
401,931,3676,n
401,931,3677,n
401,931,3678,n
401,932,3679,n
401,932,3680,n
401,932,3681,n
401,932,3682,y
408,933,3683,n
408,933,3684,n
408,933,3685,n
408,933,3686,y
408,934,3687,n
408,934,3688,n
408,934,3689,y
408,934,3690,n
408,935,3691,n
408,935,3692,y
408,935,3693,n
408,935,3694,n
408,936,3695,y
408,936,3696,n
408,936,3697,n
408,936,3698,n
408,937,3699,y
408,937,3700,n
408,937,3701,n
408,937,3702,n
408,938,3703,y
408,938,3704,n
408,938,3705,n
408,938,3706,n
197,939,3707,n
197,939,3708,n
197,939,3709,n
197,939,3710,y
197,940,3711,n
197,940,3712,n
197,940,3713,y
197,940,3714,n
198,941,3715,y
198,941,3716,n
198,941,3717,n
198,941,3718,n
198,942,3719,n
198,942,3720,y
198,942,3721,n
198,942,3722,n
199,943,3723,n
199,943,3724,n
199,943,3725,n
199,943,3726,y
199,944,3727,n
199,944,3728,y
199,944,3729,n
199,944,3730,n
199,945,3731,n
199,945,3732,n
199,945,3733,n
199,945,3734,y
200,946,3735,n
200,946,3736,y
200,946,3737,n
200,946,3738,n
200,947,3739,y
200,947,3740,n
200,947,3741,n
200,947,3742,n
201,948,3743,n
201,948,3744,y
201,948,3745,n
201,948,3746,n
201,949,3747,y
201,949,3748,n
201,949,3749,n
201,949,3750,n
201,950,3751,n
201,950,3752,n
201,950,3753,n
201,950,3754,y
202,951,3755,n
202,951,3756,n
202,951,3757,y
202,951,3758,n
202,952,3759,n
202,952,3760,y
202,952,3761,n
202,952,3762,n
203,953,3763,n
203,953,3764,n
203,953,3765,y
203,953,3766,n
204,954,3767,n
204,954,3768,n
204,954,3769,y
204,954,3770,n
205,955,3771,n
205,955,3772,n
205,955,3773,y
205,955,3774,n
206,956,3775,n
206,956,3776,y
206,956,3777,n
206,956,3778,n
207,957,3779,n
207,957,3780,n
207,957,3781,y
207,957,3782,n
208,958,3783,n
208,958,3784,y
208,958,3785,n
208,958,3786,n
209,959,3787,y
209,959,3788,n
209,959,3789,n
209,959,3790,n
210,960,3791,n
210,960,3792,y
210,960,3793,n
210,960,3794,n
211,961,3795,n
211,961,3796,n
211,961,3797,n
211,961,3798,y
212,962,3799,n
212,962,3800,y
212,962,3801,n
212,962,3802,n
212,963,3803,y
212,963,3804,n
212,963,3805,n
212,963,3806,n
212,964,3807,n
212,964,3808,n
212,964,3809,n
212,964,3810,y
212,965,3811,n
212,965,3812,n
212,965,3813,y
212,965,3814,n
213,966,3815,n
213,966,3816,n
213,966,3817,n
213,966,3818,y
213,967,3819,n
213,967,3820,y
213,967,3821,n
213,967,3822,n
214,968,3823,n
214,968,3824,y
214,968,3825,n
214,968,3826,n
214,969,3827,n
214,969,3828,y
214,969,3829,n
214,970,3830,n
214,970,3831,y
214,970,3832,n
214,970,3833,n
215,971,3834,y
215,971,3835,n
215,971,3836,n
215,971,3837,n
216,972,3838,n
216,972,3839,n
216,972,3840,n
216,972,3841,y
216,973,3842,n
216,973,3843,y
216,973,3844,n
216,973,3845,n
216,974,3846,y
216,974,3847,n
216,974,3848,n
216,974,3849,n
216,975,3850,y
216,975,3851,n
216,975,3852,n
216,975,3853,n
217,976,3854,n
217,976,3855,n
217,976,3856,n
217,976,3857,y
217,977,3858,n
217,977,3859,y
217,977,3860,n
217,977,3861,n
217,978,3862,n
217,978,3863,n
217,978,3864,n
217,978,3865,y
218,979,3866,n
218,979,3867,n
218,979,3868,y
218,979,3869,n
219,980,3870,n
219,980,3871,y
219,980,3872,n
219,980,3873,n
220,981,3874,y
220,981,3875,n
220,981,3876,n
220,981,3877,n
221,982,3878,n
221,982,3879,n
221,982,3880,y
221,982,3881,n
222,983,3882,n
222,983,3883,y
222,983,3884,n
222,983,3885,n
223,984,3886,y
223,984,3887,n
223,984,3888,n
223,984,3889,n
224,985,3890,n
224,985,3891,n
224,985,3892,n
224,985,3893,y
225,986,3894,n
225,986,3895,n
225,986,3896,y
225,986,3897,n
225,987,3898,n
225,987,3899,y
225,987,3900,n
225,987,3901,n
225,988,3902,n
225,988,3903,n
225,988,3904,y
225,988,3905,n
226,989,3906,n
226,989,3907,n
226,989,3908,y
226,989,3909,n
227,990,3910,n
227,990,3911,n
227,990,3912,n
227,990,3913,y
228,991,3914,y
228,991,3915,n
228,991,3916,n
228,991,3917,n
228,992,3918,n
228,992,3919,n
228,992,3920,y
228,992,3921,n
229,993,3922,n
229,993,3923,n
229,993,3924,y
229,993,3925,n
230,994,3926,n
230,994,3927,n
230,994,3928,n
230,994,3929,y
231,995,3930,n
231,995,3931,n
231,995,3932,n
231,995,3933,y
231,996,3934,y
231,996,3935,n
231,996,3936,n
231,996,3937,n
231,997,3938,n
231,997,3939,y
231,997,3940,n
231,997,3941,n
232,998,3942,y
232,998,3943,n
232,998,3944,n
232,998,3945,n
233,999,3946,n
233,999,3947,n
233,999,3948,y
233,999,3949,n
248,1000,3950,n
248,1000,3951,n
248,1000,3952,y
248,1000,3953,n
271,1001,3954,n
271,1001,3955,n
271,1001,3956,y
409,1002,3957,n
409,1002,3958,n
409,1002,3959,y
409,1002,3960,n
411,1003,3961,n
411,1003,3962,n
411,1003,3963,n
411,1003,3964,y
411,1004,3965,n
411,1004,3966,y
411,1004,3967,n
411,1004,3968,n
412,1005,3969,n
412,1005,3970,n
412,1005,3971,y
412,1005,3972,n
413,1006,3973,n
413,1006,3974,n
413,1006,3975,n
413,1006,3976,y
413,1007,3977,n
413,1007,3978,n
413,1007,3979,n
413,1007,3980,y
414,1008,3981,n
414,1008,3982,y
414,1008,3983,n
414,1008,3984,n
416,1009,3985,n
416,1009,3986,n
416,1009,3987,y
416,1009,3988,n
423,1010,3989,n
423,1010,3990,y
423,1010,3991,n
423,1010,3992,n
423,1011,3993,n
423,1011,3994,n
423,1011,3995,n
423,1011,3996,y
424,1012,3997,n
424,1012,3998,y
424,1012,3999,n
424,1012,4000,n
424,1013,4001,n
424,1013,4002,n
424,1013,4003,n
424,1013,4004,y
425,1014,4005,n
425,1014,4006,n
425,1014,4007,y
425,1014,4008,n
426,1015,4009,n
426,1015,4010,n
426,1015,4011,n
426,1015,4012,y
427,1016,4013,y
427,1016,4014,n
427,1016,4015,n
427,1016,4016,n
427,1017,4017,n
427,1017,4018,y
427,1017,4019,n
427,1017,4020,n
430,1018,4021,y
430,1018,4022,n
430,1018,4023,n
430,1018,4024,n
431,1019,4025,n
431,1019,4026,n
431,1019,4027,n
431,1019,4028,y
431,1020,4029,n
431,1020,4030,y
431,1020,4031,n
431,1020,4032,n
434,1021,4033,n
434,1021,4034,n
434,1021,4035,y
434,1021,4036,n
434,1022,4037,n
434,1022,4038,n
434,1022,4039,n
434,1022,4040,y
435,1023,4041,n
435,1023,4042,n
435,1023,4043,y
435,1023,4044,n
272,1024,4045,y
272,1024,4046,n
272,1024,4047,n
272,1024,4048,n
272,1025,4049,n
272,1025,4050,y
272,1025,4051,n
272,1025,4052,n
272,1025,4053,n
488,1026,4054,n
488,1026,4055,y
488,1026,4056,n
488,1026,4057,n
488,1027,4058,y
488,1027,4059,n
488,1027,4060,n
488,1027,4061,n
488,1028,4062,n
488,1028,4063,n
488,1028,4064,n
488,1028,4065,y
489,1029,4066,y
489,1029,4067,n
489,1029,4068,n
490,1030,4069,y
490,1030,4070,n
490,1030,4071,n
490,1030,4072,n
491,1031,4073,n
491,1031,4074,n
491,1031,4075,y
491,1031,4076,n
491,1032,4077,n
491,1032,4078,n
491,1032,4079,n
491,1032,4080,y
492,1033,4081,n
492,1033,4082,n
492,1033,4083,y
492,1033,4084,n
493,1034,4085,n
493,1034,4086,y
493,1034,4087,n
493,1034,4088,n
493,1035,4089,n
493,1035,4090,y
493,1035,4091,n
493,1035,4092,n
493,1036,4093,n
493,1036,4094,y
493,1036,4095,n
493,1036,4096,n
494,1037,4097,n
494,1037,4098,n
494,1037,4099,y
494,1037,4100,n
495,1038,4101,y
495,1038,4102,n
495,1039,4103,n
495,1039,4104,n
495,1039,4105,y
495,1039,4106,n
496,1040,4107,y
496,1040,4108,n
496,1040,4109,n
496,1040,4110,n
497,1041,4111,n
497,1041,4112,n
497,1041,4113,n
497,1041,4114,y
498,1042,4115,n
498,1042,4116,n
498,1042,4117,n
498,1042,4118,y
498,1043,4119,n
498,1043,4120,n
498,1043,4121,n
498,1043,4122,y
499,1044,4123,y
499,1044,4124,n
499,1044,4125,n
499,1044,4126,n
545,1045,4127,y
545,1045,4128,n
545,1045,4129,n
545,1045,4130,n
545,1046,4131,n
545,1046,4132,y
545,1046,4133,n
545,1046,4134,n
546,1047,4135,n
546,1047,4136,n
546,1047,4137,y
546,1047,4138,n
546,1048,4139,n
546,1048,4140,y
546,1048,4141,n
546,1048,4142,n
546,1049,4143,n
546,1049,4144,y
546,1049,4145,n
546,1049,4146,n
547,1050,4147,n
547,1050,4148,n
547,1050,4149,n
547,1050,4150,y
547,1051,4151,n
547,1051,4152,n
547,1051,4153,n
547,1051,4154,y
265,1052,4155,n
265,1052,4156,n
265,1052,4157,y
265,1052,4158,n
265,1053,4159,n
265,1053,4160,n
265,1053,4161,n
265,1053,4162,y
266,1054,4163,n
266,1054,4164,y
266,1054,4165,n
266,1054,4166,n
266,1055,4167,n
266,1055,4168,y
266,1055,4169,n
266,1055,4170,n
266,1056,4171,n
266,1056,4172,n
266,1056,4173,n
266,1056,4174,y
266,1057,4175,n
266,1057,4176,n
266,1057,4177,y
266,1057,4178,n
267,1058,4179,n
267,1058,4180,n
267,1058,4181,n
267,1058,4182,y
267,1059,4183,y
267,1059,4184,n
267,1059,4185,n
267,1059,4186,n
267,1060,4187,y
267,1060,4188,n
267,1060,4189,n
267,1060,4190,n
267,1061,4191,y
267,1061,4192,n
268,1062,4193,n
268,1062,4194,y
268,1062,4195,n
268,1062,4196,n
484,1063,4197,y
484,1063,4198,n
485,1064,4199,n
485,1064,4200,y
485,1065,4201,y
485,1065,4202,n
486,1066,4203,n
486,1066,4204,n
486,1066,4205,y
486,1066,4206,n
486,1067,4207,n
486,1067,4208,n
486,1067,4209,y
486,1067,4210,n
487,1068,4211,y
487,1068,4212,n
487,1068,4213,n
487,1068,4214,n
488,1069,4215,n
488,1069,4216,y
488,1069,4217,n
488,1069,4218,n
488,1070,4219,y
488,1070,4220,n
488,1070,4221,n
488,1070,4222,n
488,1071,4223,n
488,1071,4224,n
488,1071,4225,n
488,1071,4226,y
489,1072,4227,y
489,1072,4228,n
489,1072,4229,n
490,1073,4230,y
490,1073,4231,n
490,1073,4232,n
490,1073,4233,n
491,1074,4234,n
491,1074,4235,n
491,1074,4236,y
491,1074,4237,n
491,1075,4238,n
491,1075,4239,n
491,1075,4240,n
491,1075,4241,y
492,1076,4242,n
492,1076,4243,n
492,1076,4244,y
492,1076,4245,n
493,1077,4246,n
493,1077,4247,y
493,1077,4248,n
493,1077,4249,n
493,1078,4250,n
493,1078,4251,y
493,1078,4252,n
493,1078,4253,n
493,1079,4254,n
493,1079,4255,y
493,1079,4256,n
493,1079,4257,n
494,1080,4258,n
494,1080,4259,n
494,1080,4260,y
494,1080,4261,n
495,1081,4262,y
495,1081,4263,n
495,1082,4264,n
495,1082,4265,n
495,1082,4266,y
495,1082,4267,n
496,1083,4268,y
496,1083,4269,n
496,1083,4270,n
496,1083,4271,n
497,1084,4272,n
497,1084,4273,n
497,1084,4274,n
497,1084,4275,y
498,1085,4276,n
498,1085,4277,n
498,1085,4278,n
498,1085,4279,y
498,1086,4280,n
498,1086,4281,n
498,1086,4282,n
498,1086,4283,y
499,1087,4284,y
499,1087,4285,n
499,1087,4286,n
499,1087,4287,n
248,1088,4288,n
248,1088,4289,n
248,1088,4290,y
248,1088,4291,n
248,1089,4292,n
248,1089,4293,n
248,1089,4294,y
248,1089,4295,n
265,1090,4296,n
265,1090,4297,n
265,1090,4298,y
265,1090,4299,n
265,1091,4300,n
265,1091,4301,n
265,1091,4302,n
265,1091,4303,y
266,1092,4304,n
266,1092,4305,y
266,1092,4306,n
266,1092,4307,n
266,1093,4308,n
266,1093,4309,y
266,1093,4310,n
266,1093,4311,n
266,1094,4312,n
266,1094,4313,n
266,1094,4314,n
266,1094,4315,y
266,1095,4316,n
266,1095,4317,n
266,1095,4318,y
266,1095,4319,n
267,1096,4320,n
267,1096,4321,n
267,1096,4322,n
267,1096,4323,y
267,1097,4324,y
267,1097,4325,n
267,1097,4326,n
267,1097,4327,n
267,1098,4328,y
267,1098,4329,n
267,1098,4330,n
267,1098,4331,n
267,1099,4332,y
267,1099,4333,n
268,1100,4334,n
268,1100,4335,y
268,1100,4336,n
268,1100,4337,n
296,1101,4338,y
296,1101,4339,n
296,1101,4340,n
296,1101,4341,n
296,1102,4342,n
296,1102,4343,n
296,1102,4344,n
296,1102,4345,y
296,1103,4346,n
296,1103,4347,n
296,1103,4348,n
296,1103,4349,n
296,1103,4350,n
296,1103,4351,y
297,1104,4352,n
297,1104,4353,y
297,1104,4354,n
297,1104,4355,n
297,1105,4356,n
297,1105,4357,y
297,1105,4358,n
297,1105,4359,n
298,1106,4360,n
298,1106,4361,n
298,1106,4362,y
298,1106,4363,n
298,1107,4364,n
298,1107,4365,n
298,1107,4366,n
298,1107,4367,y
299,1108,4368,y
299,1108,4369,n
299,1108,4370,n
299,1108,4371,n
299,1109,4372,n
299,1109,4373,y
299,1109,4374,n
299,1109,4375,n
300,1110,4376,y
300,1110,4377,n
300,1110,4378,n
300,1110,4379,n
301,1111,4380,y
301,1111,4381,n
301,1111,4382,n
301,1111,4383,n
302,1112,4384,n
302,1112,4385,y
302,1112,4386,n
302,1112,4387,n
246,1113,4388,n
246,1113,4389,n
246,1113,4390,n
246,1113,4391,y
246,1114,4392,n
246,1114,4393,n
246,1114,4394,y
246,1114,4395,n
246,1115,4396,y
246,1115,4397,n
246,1115,4398,n
246,1115,4399,n
246,1116,4400,n
246,1116,4401,y
246,1116,4402,n
246,1116,4403,n
247,1117,4404,n
247,1117,4405,y
247,1117,4406,n
247,1117,4407,n
247,1118,4408,n
247,1118,4409,n
247,1118,4410,y
247,1119,4411,y
247,1119,4412,n
247,1119,4413,n
247,1119,4414,n
247,1120,4415,n
247,1120,4416,n
247,1120,4417,y
247,1120,4418,n
247,1121,4419,n
247,1121,4420,n
247,1121,4421,y
247,1121,4422,n
197,1122,4423,n
197,1122,4424,n
197,1122,4425,n
197,1122,4426,y
197,1123,4427,n
197,1123,4428,n
197,1123,4429,y
197,1123,4430,n
198,1124,4431,y
198,1124,4432,n
198,1124,4433,n
198,1124,4434,n
198,1125,4435,n
198,1125,4436,y
198,1125,4437,n
198,1125,4438,n
197,1126,4439,n
197,1126,4440,n
197,1126,4441,n
197,1126,4442,y
198,1127,4443,n
198,1127,4444,y
198,1127,4445,n
198,1127,4446,n
548,1128,4447,y
548,1128,4448,n
548,1128,4449,n
548,1128,4450,n
548,1129,4451,n
548,1129,4452,n
548,1129,4453,y
548,1129,4454,n
549,1130,4455,n
549,1130,4456,n
549,1130,4457,n
549,1130,4458,y
491,1131,4459,n
491,1131,4460,n
491,1131,4461,n
491,1131,4462,y
493,1132,4463,n
493,1132,4464,y
493,1132,4465,n
493,1132,4466,n
269,1184,4467,n
269,1184,4468,n
269,1184,4469,n
269,1184,4470,y
269,1185,4471,n
269,1185,4472,n
269,1185,4473,y
269,1185,4474,n
270,1186,4475,y
270,1186,4476,n
270,1186,4477,n
270,1186,4478,n
270,1187,4479,n
270,1187,4480,n
270,1187,4481,n
270,1187,4482,y
270,1188,4483,n
270,1188,4484,y
270,1188,4485,n
270,1188,4486,n
271,1189,4487,n
271,1189,4488,n
271,1189,4489,y
271,1189,4490,n
271,1190,4491,n
271,1190,4492,y
271,1190,4493,n
271,1191,4494,n
271,1191,4495,n
271,1191,4496,y
272,1192,4497,y
272,1192,4498,n
272,1192,4499,n
272,1192,4500,n
272,1193,4501,n
272,1193,4502,y
272,1193,4503,n
272,1193,4504,n
272,1193,4505,n
414,1194,4506,n
414,1194,4507,n
414,1194,4508,y
414,1194,4509,n
423,1195,4510,y
423,1195,4511,n
423,1195,4512,n
423,1195,4513,n
424,1196,4514,n
424,1196,4515,n
424,1196,4516,n
424,1196,4517,y
247,1197,4518,n
247,1197,4519,n
247,1197,4520,y
247,1197,4521,n
452,1198,4522,n
452,1198,4523,n
452,1198,4524,n
452,1198,4525,y
491,1199,4526,n
491,1199,4527,n
491,1199,4528,n
491,1199,4529,y
550,1200,4530,n
550,1200,4531,y
550,1200,4532,n
550,1200,4533,n
550,1201,4534,n
550,1201,4535,n
550,1201,4536,y
550,1201,4537,n
550,1202,4538,n
550,1202,4539,n
550,1202,4540,y
550,1202,4541,n
550,1203,4542,n
550,1203,4543,n
550,1203,4544,n
550,1203,4545,y
550,1204,4546,n
550,1204,4547,n
550,1204,4548,n
550,1204,4549,n
550,1204,4550,y
551,1205,4551,n
551,1205,4552,n
551,1205,4553,n
551,1205,4554,y
551,1206,4555,n
551,1206,4556,n
551,1206,4557,y
551,1206,4558,n
552,1207,4559,y
552,1207,4560,n
552,1207,4561,n
552,1207,4562,n
552,1208,4563,n
552,1208,4564,y
552,1208,4565,n
552,1208,4566,n
269,1209,4567,n
269,1209,4568,n
269,1209,4569,n
269,1209,4570,y
269,1210,4571,n
269,1210,4572,n
269,1210,4573,y
269,1210,4574,n
270,1211,4575,y
270,1211,4576,n
270,1211,4577,n
270,1211,4578,n
274,1212,4579,y
274,1212,4580,n
274,1212,4581,n
274,1212,4582,n
274,1213,4583,n
274,1213,4584,n
274,1213,4585,n
274,1213,4586,y
553,1214,4587,n
553,1214,4588,n
553,1214,4589,y
553,1214,4590,n
554,1215,4591,n
554,1215,4592,y
554,1215,4593,n
554,1215,4594,n
555,1216,4595,n
555,1216,4596,n
555,1216,4597,n
555,1216,4598,y
556,1217,4599,y
556,1217,4600,n
557,1218,4601,n
557,1218,4602,y
557,1219,4603,y
557,1219,4604,n
558,1220,4605,y
558,1220,4606,n
558,1220,4607,n
558,1220,4608,n
559,1221,4609,y
559,1221,4610,n
559,1221,4611,n
559,1221,4612,n
560,1222,4613,n
560,1222,4614,n
560,1222,4615,y
560,1222,4616,n
560,1223,4617,n
560,1223,4618,n
560,1223,4619,n
560,1223,4620,y
560,1224,4621,n
560,1224,4622,y
560,1224,4623,n
560,1224,4624,n
560,1225,4625,n
560,1225,4626,y
560,1225,4627,n
560,1225,4628,n
560,1226,4629,n
560,1226,4630,y
560,1226,4631,n
560,1226,4632,n
560,1227,4633,n
560,1227,4634,n
560,1227,4635,y
560,1227,4636,n
560,1228,4637,n
560,1228,4638,n
560,1228,4639,y
560,1228,4640,n
561,1229,4641,y
561,1229,4642,n
561,1229,4643,n
562,1230,4644,n
562,1230,4645,y
562,1230,4646,n
562,1230,4647,n
562,1231,4648,y
562,1231,4649,n
562,1231,4650,n
562,1231,4651,n
563,1232,4652,n
563,1232,4653,n
563,1232,4654,y
563,1232,4655,n
564,1233,4656,n
564,1233,4657,n
564,1233,4658,y
564,1233,4659,n
565,1234,4660,y
565,1234,4661,n
565,1235,4662,n
565,1235,4663,n
565,1235,4664,y
565,1235,4665,n
566,1236,4666,y
566,1236,4667,n
566,1236,4668,n
566,1236,4669,n
567,1237,4670,n
567,1237,4671,n
567,1237,4672,n
567,1237,4673,y
568,1238,4674,n
568,1238,4675,n
568,1238,4676,n
568,1238,4677,y
568,1239,4678,n
568,1239,4679,n
568,1239,4680,n
568,1239,4681,y
569,1240,4682,y
569,1240,4683,n
569,1240,4684,n
569,1240,4685,n
569,1241,4686,n
569,1241,4687,n
569,1241,4688,n
569,1241,4689,y
570,1242,4690,n
570,1242,4691,y
570,1242,4692,n
570,1242,4693,n
570,1243,4694,y
570,1243,4695,n
570,1243,4696,n
570,1243,4697,n
399,1244,4698,n
399,1244,4699,n
