course_id,student_id,course_rating,date_rated
7,288136,4,2022-08-29
7,288227,5,2022-08-27
7,288236,5,2022-10-15
7,288269,5,2022-08-29
13,288269,5,2022-09-24
21,288269,5,2022-10-08
28,288269,5,2022-09-12
46,288269,5,2022-09-06
7,288315,5,2022-08-27
7,288333,5,2022-08-27
7,288345,5,2022-08-28
14,288345,5,2022-10-18
16,288345,5,2022-10-03
20,288345,5,2022-09-02
21,288345,5,2022-09-19
24,288345,5,2022-09-28
25,288345,5,2022-10-15
30,288345,5,2022-09-18
32,288345,5,2022-10-13
34,288345,5,2022-10-06
37,288345,5,2022-10-09
30,288376,5,2022-08-28
7,288385,5,2022-08-28
43,288392,5,2022-08-29
42,288426,4,2022-08-29
21,288445,5,2022-09-18
4,288514,5,2022-08-30
42,288579,5,2022-09-07
46,288579,5,2022-09-14
7,288597,5,2022-08-31
7,288609,5,2022-09-03
21,288637,4,2022-09-04
7,288645,5,2022-08-31
7,288660,5,2022-09-02
7,288663,5,2022-09-06
7,288691,5,2022-10-03
42,288691,5,2022-10-04
46,288691,5,2022-10-19
20,288702,5,2022-08-30
7,288719,5,2022-10-18
42,288719,4,2022-10-19
23,288771,3,2022-09-10
21,288773,4,2022-08-31
22,288773,4,2022-09-03
14,288793,5,2022-09-17
23,288793,5,2022-09-16
21,288809,5,2022-09-17
24,288809,5,2022-09-24
7,288877,4,2022-09-07
7,288903,5,2022-09-03
30,288906,5,2022-09-22
23,288909,5,2022-10-11
11,288923,1,2022-10-18
21,288923,4,2022-09-08
7,288929,5,2022-09-02
7,288961,5,2022-09-01
7,289007,5,2022-09-15
2,289019,5,2022-09-16
7,289024,5,2022-09-14
23,289024,5,2022-10-18
42,289024,5,2022-09-15
46,289024,5,2022-09-29
42,289036,5,2022-09-01
7,289047,5,2022-09-11
20,289047,5,2022-09-14
35,289047,5,2022-09-04
15,289069,3,2022-09-02
21,289094,5,2022-09-03
42,289094,5,2022-09-02
21,289118,5,2022-09-07
35,289194,5,2022-09-17
7,289200,4,2022-09-03
7,289210,5,2022-09-02
42,289232,5,2022-09-10
7,289255,5,2022-09-03
2,289270,4,2022-09-28
12,289270,4,2022-10-16
13,289270,5,2022-09-25
34,289270,4,2022-09-22
4,289285,5,2022-09-23
7,289287,5,2022-09-04
7,289329,5,2022-09-07
42,289329,5,2022-10-13
21,289432,5,2022-09-17
7,289530,5,2022-09-06
7,289561,5,2022-09-07
7,289567,5,2022-09-08
23,289630,5,2022-10-14
7,289643,5,2022-09-16
23,289643,5,2022-09-09
7,289655,5,2022-09-11
23,289655,5,2022-09-13
35,289723,4,2022-09-14
7,289802,5,2022-09-11
13,289802,5,2022-09-25
23,289802,5,2022-09-20
39,289802,5,2022-10-02
42,289802,5,2022-09-11
7,289805,5,2022-09-18
20,289805,5,2022-09-17
21,289805,5,2022-09-25
7,289812,5,2022-09-11
7,289886,5,2022-09-09
7,289891,5,2022-09-10
7,289902,5,2022-09-08
24,289904,4,2022-09-08
7,289910,5,2022-09-18
13,289910,5,2022-09-24
23,289910,5,2022-09-18
28,289910,5,2022-09-26
46,289910,5,2022-09-09
7,289985,5,2022-09-10
16,289985,5,2022-09-10
23,289985,4,2022-09-20
7,290003,5,2022-09-09
7,290082,5,2022-09-10
7,290111,5,2022-09-10
23,290163,5,2022-09-11
23,290197,4,2022-09-13
7,290226,3,2022-09-19
42,290226,4,2022-09-19
23,290242,5,2022-09-28
7,290264,5,2022-10-12
35,290281,5,2022-09-11
7,290342,5,2022-09-13
7,290350,5,2022-09-12
7,290353,5,2022-10-02
23,290353,5,2022-09-27
42,290353,5,2022-10-08
42,290381,5,2022-09-12
42,290416,5,2022-09-12
14,290444,4,2022-10-18
14,290458,5,2022-09-27
7,290465,5,2022-09-29
22,290465,5,2022-10-15
25,290465,5,2022-10-16
23,290469,5,2022-10-16
7,290487,5,2022-09-13
13,290487,5,2022-10-10
42,290487,3,2022-09-17
7,290558,5,2022-09-15
7,290590,5,2022-09-14
16,290758,5,2022-09-18
15,290763,5,2022-09-15
7,290773,5,2022-09-16
7,290815,4,2022-09-16
7,290843,5,2022-09-19
23,290843,4,2022-10-06
42,290854,5,2022-09-19
7,290884,5,2022-10-01
14,290945,5,2022-09-16
7,290957,5,2022-09-21
7,290970,5,2022-09-17
15,290983,3,2022-09-17
7,290988,5,2022-09-19
29,290988,5,2022-10-05
42,290988,5,2022-09-20
7,290989,5,2022-09-26
42,290989,5,2022-09-28
16,291002,5,2022-09-17
21,291057,5,2022-09-20
16,291061,5,2022-10-18
21,291061,5,2022-10-13
24,291061,5,2022-10-17
7,291116,5,2022-09-18
13,291116,5,2022-10-01
23,291116,5,2022-09-28
39,291116,5,2022-10-04
42,291116,5,2022-09-20
46,291116,5,2022-09-26
11,291122,5,2022-09-18
16,291126,5,2022-09-18
14,291146,3,2022-09-18
20,291165,5,2022-09-19
23,291165,5,2022-09-20
7,291220,5,2022-09-23
7,291250,5,2022-09-20
23,291250,5,2022-10-07
7,291264,5,2022-09-27
35,291264,5,2022-10-18
27,291321,5,2022-09-26
7,291347,5,2022-09-20
12,291347,5,2022-09-27
7,291381,5,2022-09-20
7,291401,3,2022-09-26
42,291401,2,2022-09-26
7,291425,5,2022-09-29
21,291425,5,2022-10-08
23,291425,5,2022-10-06
26,291445,5,2022-09-20
7,291452,5,2022-09-20
13,291452,5,2022-09-21
23,291452,5,2022-09-20
39,291452,5,2022-09-21
7,291463,5,2022-09-21
7,291487,5,2022-09-23
21,291487,5,2022-10-01
21,291528,5,2022-09-21
7,291566,4,2022-10-06
28,291567,3,2022-10-01
7,291576,5,2022-09-29
14,291576,5,2022-09-28
20,291576,5,2022-09-30
21,291577,4,2022-10-09
23,291577,4,2022-09-23
23,291582,5,2022-09-21
14,291586,5,2022-09-21
7,291606,5,2022-09-30
23,291611,4,2022-09-22
7,291626,5,2022-09-24
14,291626,5,2022-09-25
25,291626,5,2022-10-01
26,291626,5,2022-09-29
28,291626,5,2022-10-01
35,291626,5,2022-09-30
28,291637,5,2022-10-18
7,291706,5,2022-09-27
28,291713,4,2022-09-23
7,291730,5,2022-09-26
7,291743,5,2022-10-01
7,291744,5,2022-10-11
30,291744,5,2022-10-16
42,291744,5,2022-10-10
7,291769,5,2022-09-24
23,291769,5,2022-10-14
39,291769,5,2022-10-19
42,291769,3,2022-09-29
46,291769,5,2022-10-06
4,291789,5,2022-09-29
7,291789,5,2022-09-23
14,291789,5,2022-09-26
16,291789,5,2022-09-25
21,291789,5,2022-09-24
24,291789,5,2022-09-25
32,291789,5,2022-09-27
42,291789,5,2022-10-11
46,291789,5,2022-10-07
23,291841,5,2022-09-23
42,291873,5,2022-09-30
7,291945,5,2022-09-24
23,291945,5,2022-10-20
42,291945,5,2022-10-17
46,291945,5,2022-10-15
7,291949,5,2022-09-25
21,291949,5,2022-09-27
7,291976,4,2022-10-01
7,291998,5,2022-10-13
7,292033,5,2022-10-19
20,292033,5,2022-09-25
35,292033,5,2022-09-26
23,292057,5,2022-09-28
7,292113,5,2022-10-01
7,292114,5,2022-10-03
7,292129,5,2022-09-28
42,292139,5,2022-10-06
7,292151,5,2022-09-30
11,292151,5,2022-10-06
13,292151,5,2022-10-04
14,292151,5,2022-10-13
20,292151,5,2022-10-05
23,292151,5,2022-10-02
35,292151,5,2022-10-05
39,292151,5,2022-10-03
42,292151,5,2022-10-19
46,292151,5,2022-10-08
42,292385,5,2022-10-06
21,292406,5,2022-09-29
37,292406,5,2022-10-17
53,292406,5,2022-10-13
7,292411,5,2022-09-28
42,292423,5,2022-10-03
37,292429,5,2022-09-28
7,292435,5,2022-09-30
46,292436,5,2022-10-14
7,292440,5,2022-09-29
7,292463,5,2022-10-04
21,292486,5,2022-10-06
16,292491,5,2022-09-29
24,292491,2,2022-10-20
16,292496,5,2022-10-18
20,292496,5,2022-10-11
7,292498,4,2022-10-02
33,292514,5,2022-09-29
23,292528,5,2022-10-01
7,292531,4,2022-10-03
35,292536,5,2022-09-29
7,292572,5,2022-09-30
14,292572,5,2022-10-16
21,292572,5,2022-10-06
23,292572,5,2022-10-02
42,292574,5,2022-10-15
7,292578,3,2022-10-18
7,292585,5,2022-10-02
21,292585,5,2022-10-19
7,292589,3,2022-10-08
7,292595,4,2022-10-03
24,292596,3,2022-10-15
7,292601,5,2022-10-04
42,292601,5,2022-10-06
7,292611,5,2022-10-02
21,292611,4,2022-10-18
7,292620,5,2022-10-05
7,292625,4,2022-10-10
22,292625,5,2022-10-01
23,292632,5,2022-10-11
42,292632,5,2022-10-11
7,292640,5,2022-10-03
20,292640,5,2022-10-04
22,292640,5,2022-10-05
7,292650,5,2022-10-02
21,292650,5,2022-10-11
42,292650,4,2022-10-03
16,292671,5,2022-09-30
7,292714,5,2022-09-30
25,292784,5,2022-10-01
7,292815,5,2022-10-07
21,292815,5,2022-10-15
23,292815,5,2022-10-17
35,292815,5,2022-10-12
42,292815,5,2022-10-14
16,292818,4,2022-10-16
7,292862,5,2022-10-02
42,292862,5,2022-10-12
46,292862,5,2022-10-14
7,292898,5,2022-10-03
16,292924,5,2022-10-12
7,292931,5,2022-10-11
48,292932,4,2022-10-02
21,292951,5,2022-10-03
7,292967,4,2022-10-04
16,292967,4,2022-10-14
23,292967,4,2022-10-02
7,293002,5,2022-10-05
46,293002,5,2022-10-12
7,293005,5,2022-10-04
7,293013,5,2022-10-17
7,293019,5,2022-10-03
15,293020,5,2022-10-08
7,293021,5,2022-10-14
23,293053,5,2022-10-04
14,293064,5,2022-10-07
7,293067,5,2022-10-09
23,293074,5,2022-10-13
3,293083,5,2022-10-18
7,293083,5,2022-10-03
12,293083,5,2022-10-19
13,293083,5,2022-10-12
21,293083,5,2022-10-07
23,293083,5,2022-10-12
24,293083,5,2022-10-10
39,293083,5,2022-10-17
42,293083,5,2022-10-11
46,293083,5,2022-10-13
16,293088,5,2022-10-04
35,293107,5,2022-10-03
23,293119,5,2022-10-03
21,293126,5,2022-10-03
7,293185,5,2022-10-10
14,293207,5,2022-10-04
7,293214,5,2022-10-04
21,293214,5,2022-10-06
37,293215,5,2022-10-09
20,293274,5,2022-10-07
7,293298,5,2022-10-04
7,293303,5,2022-10-14
23,293303,5,2022-10-14
7,293311,5,2022-10-06
4,293324,5,2022-10-13
7,293324,5,2022-10-13
23,293324,5,2022-10-18
42,293324,5,2022-10-13
35,293335,5,2022-10-05
23,293346,5,2022-10-05
7,293365,5,2022-10-06
7,293418,5,2022-10-07
35,293425,5,2022-10-05
7,293458,5,2022-10-10
7,293461,5,2022-10-07
16,293490,5,2022-10-06
14,293491,5,2022-10-17
7,293494,5,2022-10-06
7,293530,5,2022-10-06
7,293539,5,2022-10-18
23,293539,4,2022-10-18
7,293543,5,2022-10-20
4,293564,4,2022-10-20
21,293564,5,2022-10-13
46,293564,4,2022-10-18
28,293575,5,2022-10-06
7,293592,5,2022-10-07
20,293592,5,2022-10-19
4,293602,5,2022-10-07
7,293626,5,2022-10-07
7,293639,5,2022-10-07
7,293646,5,2022-10-07
2,293713,5,2022-10-18
7,293713,5,2022-10-08
26,293713,5,2022-10-20
33,293713,5,2022-10-14
42,293713,4,2022-10-08
16,293751,4,2022-10-08
7,293758,5,2022-10-08
21,293765,5,2022-10-17
23,293766,5,2022-10-10
16,293780,5,2022-10-08
23,293858,5,2022-10-17
7,293879,5,2022-10-11
42,293879,5,2022-10-11
7,293887,5,2022-10-09
23,293892,5,2022-10-16
21,293951,5,2022-10-13
16,293962,5,2022-10-17
21,293962,5,2022-10-11
22,293962,5,2022-10-17
7,293965,5,2022-10-10
42,293965,5,2022-10-12
46,293965,5,2022-10-19
42,293975,5,2022-10-10
21,294006,5,2022-10-19
16,294020,5,2022-10-14
7,294101,5,2022-10-12
7,294111,5,2022-10-13
14,294113,5,2022-10-10
23,294185,5,2022-10-11
11,294193,4,2022-10-19
7,294219,5,2022-10-13
7,294229,5,2022-10-18
7,294273,5,2022-10-14
42,294273,4,2022-10-15
46,294273,4,2022-10-20
7,294286,5,2022-10-11
23,294286,5,2022-10-13
7,294338,5,2022-10-12
21,294338,5,2022-10-20
42,294338,5,2022-10-14
7,294412,5,2022-10-12
7,294429,5,2022-10-13
7,294466,5,2022-10-16
7,294575,5,2022-10-13
23,294592,5,2022-10-15
21,294608,5,2022-10-13
21,294629,5,2022-10-18
53,294629,5,2022-10-15
7,294633,5,2022-10-14
42,294639,5,2022-10-16
42,294674,5,2022-10-19
7,294682,5,2022-10-14
7,294715,5,2022-10-15
14,294783,4,2022-10-16
23,294792,4,2022-10-16
7,294807,5,2022-10-19
16,294807,5,2022-10-15
35,294807,5,2022-10-20
23,294812,5,2022-10-19
11,294821,5,2022-10-15
16,294822,5,2022-10-15
7,294845,4,2022-10-15
26,294860,5,2022-10-15
53,294932,3,2022-10-16
7,294948,5,2022-10-17
7,294949,5,2022-10-19
20,294949,5,2022-10-19
42,295001,5,2022-10-17
16,295010,5,2022-10-18
16,295030,4,2022-10-17
35,295060,5,2022-10-18
13,295078,5,2022-10-17
36,295088,5,2022-10-19
4,295114,5,2022-10-19
13,295114,5,2022-10-18
14,295114,5,2022-10-20
26,295114,5,2022-10-19
39,295114,5,2022-10-18
16,295127,4,2022-10-18
4,295177,5,2022-10-18
7,295177,5,2022-10-18
11,295177,5,2022-10-18
14,295177,5,2022-10-18
20,295177,5,2022-10-18
21,295177,5,2022-10-18
22,295177,5,2022-10-18
23,295177,5,2022-10-18
26,295177,5,2022-10-18
30,295177,5,2022-10-18
32,295177,5,2022-10-18
35,295177,5,2022-10-19
45,295177,5,2022-10-18
21,295217,5,2022-10-19
7,295241,5,2022-10-20
4,295250,5,2022-10-20
14,295250,5,2022-10-20
23,295250,5,2022-10-20
42,295250,5,2022-10-20
7,295256,5,2022-10-19
21,295256,5,2022-10-20
7,295262,5,2022-10-19
26,295300,4,2022-10-19
7,295322,5,2022-10-19
7,295335,5,2022-10-19
13,295337,4,2022-10-19
28,295337,5,2022-10-19
7,295363,5,2022-10-19
11,295363,5,2022-10-20
42,295427,5,2022-10-20
23,295466,5,2022-10-20
