exam_attempt_id,student_id,exam_id,exam_result,exam_completion_time,date_exam_completed
209582,279768,368,67,1.78,2022-06-30
209584,272887,365,83,7.32,2022-06-30
209585,279784,368,100,3.58,2022-06-30
209586,272887,366,67,4.10,2022-06-30
209588,261522,530,100,7.75,2022-06-30
209589,260861,584,67,11.68,2022-06-30
209590,260861,584,100,3.95,2022-06-30
209591,277499,524,100,7.40,2022-06-30
209593,268827,668,83,3.55,2022-06-30
209594,277499,525,83,8.00,2022-06-30
209595,268827,668,100,0.50,2022-06-30
209596,277499,525,83,1.33,2022-06-30
209597,261522,531,50,8.72,2022-06-30
209598,277499,525,83,0.80,2022-06-30
209599,261522,531,100,0.47,2022-06-30
209600,262112,480,83,10.33,2022-06-30
209601,278764,619,30,42.50,2022-06-30
209602,279742,368,33,6.02,2022-06-30
209604,279742,368,67,2.12,2022-06-30
209605,279742,368,67,1.62,2022-06-30
209606,279742,368,83,0.68,2022-06-30
209607,279742,368,100,0.55,2022-06-30
209611,260754,664,100,1.62,2022-06-30
209613,273580,617,67,10.40,2022-06-30
209614,279132,667,100,8.65,2022-06-30
209615,260754,665,92,4.75,2022-06-30
209616,279787,368,67,5.42,2022-06-30
209617,279787,368,100,0.88,2022-06-30
209618,273846,421,33,6.92,2022-06-30
209619,277403,369,83,5.82,2022-06-30
209621,273846,421,83,1.48,2022-06-30
209625,263087,401,0,3.57,2022-06-30
209626,274050,683,30,9.55,2022-06-30
209627,277403,370,83,4.52,2022-06-30
209629,279335,368,17,2.05,2022-06-30
209630,279335,368,50,0.40,2022-06-30
209634,274576,662,83,7.63,2022-06-30
209636,274576,662,100,0.28,2022-06-30
209639,262706,680,67,5.07,2022-06-30
209640,279738,369,67,6.72,2022-06-30
209641,269754,368,50,1.93,2022-06-30
209642,279738,369,100,0.88,2022-06-30
209643,269754,368,100,0.62,2022-06-30
209644,279738,370,100,6.27,2022-06-30
209645,265808,423,100,6.05,2022-06-30
209648,265092,543,33,45.00,2022-06-30
209654,279132,668,50,11.87,2022-06-30
209655,278115,371,54,23.75,2022-06-30
209656,260754,683,37,90.57,2022-06-30
209659,274825,671,30,75.00,2022-06-30
209660,272058,401,50,5.67,2022-06-30
209661,278055,671,77,75.00,2022-06-30
209662,279624,368,67,4.75,2022-06-30
209663,261756,539,83,7.38,2022-06-30
209664,272058,401,83,3.08,2022-06-30
209665,279624,368,100,0.35,2022-06-30
209666,272058,401,100,2.00,2022-06-30
209667,266012,580,67,4.92,2022-06-30
209668,279738,371,71,36.87,2022-06-30
209669,266012,580,100,0.25,2022-06-30
209670,279766,370,83,3.83,2022-06-30
209671,269754,369,67,2.05,2022-06-30
209672,279766,371,50,19.70,2022-06-30
209673,269754,369,83,0.55,2022-06-30
209674,269754,369,83,0.38,2022-06-30
209675,269754,369,100,0.40,2022-06-30
209676,269754,370,67,3.13,2022-06-30
209677,279879,542,50,8.32,2022-06-30
209678,269754,370,100,0.57,2022-06-30
209679,266012,581,100,3.97,2022-06-30
209681,275442,683,87,6.23,2022-06-30
209684,266012,582,50,5.60,2022-06-30
209685,265092,543,100,9.48,2022-06-30
209686,279766,371,92,5.98,2022-06-30
209687,266012,582,100,0.28,2022-06-30
209694,260173,403,100,15.42,2022-07-01
209699,268989,480,83,5.33,2022-07-01
209708,269541,662,33,16.00,2022-07-01
209709,279838,368,50,7.20,2022-07-01
209710,269541,662,100,0.87,2022-07-01
209711,269541,663,71,65.00,2022-07-01
209712,279838,368,100,0.67,2022-07-01
209714,263087,479,67,20.00,2022-07-01
209716,270738,645,100,11.70,2022-07-01
209717,271664,365,83,2.45,2022-07-01
209718,271664,366,67,2.23,2022-07-01
209719,271664,367,100,2.12,2022-07-01
209720,277403,368,83,2.08,2022-07-01
209729,279352,670,83,14.60,2022-07-01
209733,274880,523,100,7.27,2022-07-01
209734,274050,683,93,35.60,2022-07-01
209735,267959,587,100,36.62,2022-07-01
209739,274880,524,100,3.08,2022-07-01
209741,274880,525,100,5.43,2022-07-01
209744,274880,526,100,16.70,2022-07-01
209745,270738,646,100,24.00,2022-07-01
209746,279908,368,33,9.88,2022-07-01
209747,279908,368,100,0.98,2022-07-01
209748,273669,542,33,5.57,2022-07-01
209749,261567,644,0,0.33,2022-07-01
209750,260754,685,50,0.78,2022-07-01
209755,269204,686,17,14.30,2022-07-01
209757,274880,365,100,3.80,2022-07-01
209761,274880,367,100,1.85,2022-07-01
209763,279468,707,83,19.73,2022-07-01
209764,274611,712,83,6.37,2022-07-01
209766,263596,542,50,6.77,2022-07-01
209767,263596,542,67,1.25,2022-07-01
209769,263596,542,83,0.65,2022-07-01
209770,263596,542,100,0.47,2022-07-01
209776,274611,712,100,0.50,2022-07-01
209779,279920,368,50,1.77,2022-07-01
209789,279945,542,67,9.33,2022-07-01
209790,279945,542,0,10.02,2022-07-01
209794,277403,734,100,2.98,2022-07-01
209797,279352,716,100,7.40,2022-07-01
209799,277403,735,100,5.35,2022-07-01
209801,260754,686,42,3.73,2022-07-01
209802,261567,723,17,4.57,2022-07-01
209803,271991,705,67,5.67,2022-07-01
209804,274825,711,83,85.00,2022-07-01
209805,261567,723,50,11.52,2022-07-01
209806,274576,663,83,37.12,2022-07-01
209808,277403,736,63,16.32,2022-07-01
209809,261567,723,67,7.40,2022-07-01
209810,278586,703,100,10.50,2022-07-01
209812,278115,736,92,7.75,2022-07-01
209813,272452,708,0,20.00,2022-07-01
209818,275590,530,83,5.55,2022-07-01
209820,270075,401,17,3.35,2022-07-01
209821,270075,401,100,0.60,2022-07-01
209822,279738,693,100,9.52,2022-07-01
209823,277508,684,67,5.15,2022-07-01
209824,268985,705,67,4.78,2022-07-01
209825,277508,684,100,0.27,2022-07-01
209828,277237,733,17,3.42,2022-07-01
209830,277237,733,0,1.35,2022-07-01
209832,277237,733,17,0.92,2022-07-01
209834,277237,733,100,0.60,2022-07-01
209836,278764,715,100,21.70,2022-07-01
209845,274209,684,83,6.90,2022-07-01
209847,266012,583,75,36.17,2022-07-01
209848,279132,708,100,1.02,2022-07-01
209849,275033,729,50,3.28,2022-07-01
209850,275033,729,83,0.28,2022-07-01
209851,275033,729,100,0.27,2022-07-01
209852,274162,702,50,4.60,2022-07-01
209853,274162,702,100,0.43,2022-07-01
209857,278927,716,83,12.00,2022-07-01
209858,279738,694,83,10.30,2022-07-01
209861,279468,708,100,14.15,2022-07-01
209863,279766,712,100,8.35,2022-07-01
209866,275799,710,67,25.00,2022-07-01
209869,279738,695,100,2.90,2022-07-01
209871,275799,710,100,12.98,2022-07-01
209878,276783,702,33,2.43,2022-07-02
209880,275552,715,40,55.00,2022-07-02
209885,280013,733,67,8.87,2022-07-02
209887,280013,733,100,0.77,2022-07-02
209891,277864,709,0,1.52,2022-07-02
209892,277864,709,100,0.63,2022-07-02
209893,277820,733,33,4.62,2022-07-02
209894,260132,537,50,8.95,2022-07-02
209895,270738,726,100,14.43,2022-07-02
209897,260132,537,83,3.70,2022-07-02
209907,278753,696,67,4.02,2022-07-02
209908,261550,685,17,12.00,2022-07-02
209909,278753,697,75,20.77,2022-07-02
209910,261550,685,67,10.77,2022-07-02
209911,261682,686,25,19.27,2022-07-02
209914,277398,703,100,17.00,2022-07-02
209917,270738,537,17,2.45,2022-07-02
209918,277403,751,83,3.23,2022-07-02
209919,260616,663,75,48.55,2022-07-02
209920,277714,712,67,5.40,2022-07-02
209921,277714,712,83,4.67,2022-07-02
209922,277323,712,83,7.87,2022-07-02
209923,277714,712,100,0.88,2022-07-02
209924,259283,664,100,4.17,2022-07-02
209925,278906,734,67,7.90,2022-07-02
209926,278326,709,50,22.63,2022-07-02
209927,259283,665,100,5.72,2022-07-02
209928,278906,734,83,0.82,2022-07-02
209929,278906,734,100,0.40,2022-07-02
209932,278326,709,83,2.45,2022-07-02
209935,275590,531,67,3.93,2022-07-02
209937,275590,532,75,8.82,2022-07-02
209938,280073,716,67,12.00,2022-07-02
209939,275173,733,50,6.75,2022-07-02
209940,275173,733,100,0.75,2022-07-02
209941,280073,537,0,9.00,2022-07-02
209942,280073,717,0,16.00,2022-07-02
209943,279396,733,67,8.25,2022-07-02
209944,275276,733,50,5.20,2022-07-02
209945,272838,708,100,14.62,2022-07-02
209946,279396,733,83,1.08,2022-07-02
209947,279396,733,100,0.67,2022-07-02
209948,275276,733,100,0.67,2022-07-02
209949,261212,632,64,127.45,2022-07-02
209950,279106,712,83,3.58,2022-07-02
209951,270075,402,50,4.77,2022-07-02
209952,270075,402,100,0.52,2022-07-02
209953,280031,401,0,15.00,2022-07-02
209954,278906,735,100,6.28,2022-07-02
209955,272452,707,0,20.00,2022-07-02
209956,280067,733,67,6.45,2022-07-02
209957,279738,696,67,10.27,2022-07-02
209959,277403,752,67,4.72,2022-07-02
209960,280067,733,100,0.58,2022-07-02
209961,279738,696,100,0.68,2022-07-02
209967,270075,403,42,5.03,2022-07-02
209968,277590,707,17,20.00,2022-07-02
209970,261905,583,96,36.45,2022-07-02
209973,272058,401,17,15.00,2022-07-02
209974,280115,542,67,8.90,2022-07-02
209975,280115,542,83,1.05,2022-07-02
209976,280115,542,100,0.67,2022-07-02
209978,278851,733,50,9.03,2022-07-02
209980,278851,733,100,0.75,2022-07-02
209982,277845,708,67,8.77,2022-07-02
209983,280114,401,50,9.08,2022-07-02
209985,277557,712,67,7.75,2022-07-02
209986,280114,401,100,0.95,2022-07-02
209987,277557,712,100,0.43,2022-07-02
209988,272838,709,83,24.97,2022-07-02
209993,269754,736,46,11.22,2022-07-02
209994,278851,734,67,5.48,2022-07-02
209995,278851,734,100,0.75,2022-07-02
209997,280114,402,67,2.52,2022-07-02
209998,280114,403,58,13.82,2022-07-02
209999,279178,733,67,7.92,2022-07-02
210000,279178,733,100,1.38,2022-07-02
210001,279178,733,83,1.05,2022-07-02
210002,279178,733,100,2.47,2022-07-02
210003,279178,733,33,10.00,2022-07-02
210004,280114,403,83,1.07,2022-07-02
210005,279881,733,83,1.63,2022-07-03
210006,279881,733,100,0.28,2022-07-03
210007,280053,365,50,5.17,2022-07-03
210008,280053,366,50,2.38,2022-07-03
210013,277609,362,100,3.87,2022-07-03
210015,278927,717,50,16.00,2022-07-03
210016,280140,736,13,2.42,2022-07-03
210017,278927,717,83,11.10,2022-07-03
210018,278723,733,33,9.98,2022-07-03
210019,280019,733,83,6.47,2022-07-03
210020,280140,736,100,2.47,2022-07-03
210022,280126,733,100,5.65,2022-07-03
210023,278723,733,100,1.88,2022-07-03
210024,280140,711,100,2.27,2022-07-03
210026,280139,733,50,3.67,2022-07-03
210027,280140,715,100,1.98,2022-07-03
210028,280139,733,100,1.17,2022-07-03
210029,280140,687,100,3.65,2022-07-03
210030,280140,403,100,0.78,2022-07-03
210031,280140,532,100,0.82,2022-07-03
210032,280140,543,100,1.93,2022-07-03
210033,280140,548,100,2.70,2022-07-03
210034,280140,583,100,2.57,2022-07-03
210036,280140,732,100,3.48,2022-07-03
210038,280140,629,100,3.68,2022-07-03
210039,271015,693,50,11.75,2022-07-03
210040,280140,697,100,2.13,2022-07-03
210041,280140,663,100,2.85,2022-07-03
210043,280140,754,100,1.95,2022-07-03
210044,271015,693,83,1.70,2022-07-03
210047,280140,626,100,2.73,2022-07-03
210050,277499,702,83,11.83,2022-07-03
210052,278723,734,67,8.00,2022-07-03
210054,278723,734,100,1.25,2022-07-03
210055,277499,367,17,5.32,2022-07-03
210057,277499,732,88,22.92,2022-07-03
210058,278723,735,67,7.43,2022-07-03
210060,278723,735,100,0.68,2022-07-03
210064,261756,540,50,4.52,2022-07-03
210065,271035,754,96,19.83,2022-07-03
210066,270738,727,73,84.75,2022-07-03
210067,275276,734,50,4.72,2022-07-03
210068,277557,713,67,17.68,2022-07-03
210069,261682,686,50,25.00,2022-07-03
210070,275276,734,100,0.93,2022-07-03
210071,277557,713,100,0.87,2022-07-03
210072,275276,735,83,4.37,2022-07-03
210073,261682,686,100,5.35,2022-07-03
210074,261550,686,42,24.98,2022-07-03
210077,279485,733,17,4.33,2022-07-03
210079,268764,700,50,25.00,2022-07-03
210085,261550,686,100,4.00,2022-07-03
210086,271837,714,17,20.00,2022-07-03
210087,280155,733,50,2.32,2022-07-03
210088,261550,687,20,110.00,2022-07-03
210089,278283,684,67,7.12,2022-07-03
210090,280053,729,50,4.65,2022-07-03
210091,260980,739,67,7.93,2022-07-03
210092,278283,684,100,5.10,2022-07-03
210093,280159,733,33,1.65,2022-07-03
210094,278283,684,100,0.47,2022-07-03
210095,278283,684,100,0.37,2022-07-03
210096,276220,713,50,9.60,2022-07-03
210097,262068,714,33,13.38,2022-07-03
210099,278055,707,100,1.05,2022-07-03
210100,271519,611,83,17.40,2022-07-03
210101,270075,720,100,12.13,2022-07-03
210102,271519,611,83,3.07,2022-07-03
210103,271519,611,100,0.45,2022-07-03
210104,273590,401,17,9.07,2022-07-03
210107,278582,716,50,4.68,2022-07-03
210109,275276,712,67,4.97,2022-07-03
210110,275008,751,50,4.78,2022-07-03
210111,275276,712,100,0.47,2022-07-03
210114,275008,751,83,1.22,2022-07-03
210116,270075,721,50,14.85,2022-07-03
210117,270075,721,100,0.70,2022-07-03
210118,277609,363,33,12.20,2022-07-03
210119,277609,363,33,1.58,2022-07-03
210120,277609,363,100,0.40,2022-07-03
210123,260980,740,50,19.83,2022-07-03
210124,267064,678,83,5.63,2022-07-03
210125,267064,678,100,0.60,2022-07-03
210126,272058,402,50,10.32,2022-07-03
210127,267064,679,50,36.73,2022-07-03
210128,260980,740,96,8.78,2022-07-03
210129,279738,697,79,34.98,2022-07-03
210130,272058,402,100,2.27,2022-07-03
210131,277782,702,83,4.13,2022-07-03
210132,277782,702,100,0.58,2022-07-03
210134,280196,660,83,2.65,2022-07-03
210136,270075,403,100,1.50,2022-07-03
210141,271837,714,83,15.62,2022-07-03
210142,271837,714,100,0.67,2022-07-03
210146,277508,685,83,8.08,2022-07-03
210148,273846,366,67,4.02,2022-07-03
210151,277508,685,100,0.42,2022-07-03
210153,273846,366,100,1.28,2022-07-03
210154,273846,365,50,15.73,2022-07-03
210158,278483,733,100,4.42,2022-07-03
210159,277590,707,50,16.42,2022-07-03
210160,273846,365,100,3.32,2022-07-03
210162,273846,753,50,9.08,2022-07-03
210165,273846,753,100,0.78,2022-07-03
210166,273846,697,54,19.58,2022-07-03
210167,278611,733,50,6.78,2022-07-03
210168,267064,679,92,1.83,2022-07-03
210169,278611,733,50,2.88,2022-07-03
210170,278611,733,83,2.03,2022-07-03
210171,278611,733,100,0.92,2022-07-03
210172,273846,712,17,4.27,2022-07-03
210173,273846,712,100,0.93,2022-07-03
210174,273846,713,67,5.75,2022-07-03
210175,273846,713,100,0.90,2022-07-03
210176,273846,714,17,4.25,2022-07-03
210177,273846,714,83,1.47,2022-07-03
210179,273846,693,33,6.48,2022-07-03
210183,273846,693,100,1.03,2022-07-03
210184,273846,754,29,25.00,2022-07-03
210185,278851,735,33,4.25,2022-07-03
210187,278851,735,100,1.03,2022-07-03
210188,278483,712,83,6.80,2022-07-03
210189,270988,713,67,18.00,2022-07-03
210191,267488,707,83,20.00,2022-07-03
210193,280126,734,83,4.32,2022-07-03
210194,280126,734,100,1.03,2022-07-03
210199,279881,539,83,8.05,2022-07-03
210201,279881,539,100,0.35,2022-07-03
210204,277814,733,17,2.08,2022-07-04
210205,277814,733,67,0.52,2022-07-04
210206,277814,733,83,0.30,2022-07-04
210208,277814,733,83,0.30,2022-07-04
210209,277814,733,100,0.20,2022-07-04
210211,270247,717,33,13.58,2022-07-04
210212,262585,707,83,10.48,2022-07-04
210213,280126,735,67,5.77,2022-07-04
210214,270247,717,83,0.38,2022-07-04
210215,280126,735,100,0.60,2022-07-04
210216,279914,733,33,2.60,2022-07-04
210217,279914,733,100,0.57,2022-07-04
210218,280126,736,75,28.53,2022-07-04
210220,279738,751,67,9.55,2022-07-04
210222,279738,751,100,1.02,2022-07-04
210227,270738,537,83,9.00,2022-07-04
210228,259283,685,67,12.00,2022-07-04
210231,266614,662,50,11.15,2022-07-04
210232,266614,662,100,1.72,2022-07-04
210233,266614,663,71,45.83,2022-07-04
210234,280019,734,83,4.60,2022-07-04
210235,280019,735,83,6.65,2022-07-04
210236,278326,710,67,11.53,2022-07-04
210238,280019,736,79,25.37,2022-07-04
210239,277864,710,67,8.12,2022-07-04
210240,276788,660,17,7.00,2022-07-04
210241,277864,710,83,0.63,2022-07-04
210242,276788,660,100,4.17,2022-07-04
210243,277590,708,83,11.60,2022-07-04
210244,270738,538,50,40.00,2022-07-04
210245,264295,717,17,13.60,2022-07-04
210247,280159,712,50,3.68,2022-07-04
210248,279568,530,67,15.43,2022-07-04
210254,279909,733,83,2.12,2022-07-04
210255,268011,547,50,19.73,2022-07-04
210258,261756,541,83,8.10,2022-07-04
210259,260465,726,100,13.58,2022-07-04
210261,268011,547,83,20.00,2022-07-04
210262,265415,660,0,0.60,2022-07-04
210263,280254,660,33,16.00,2022-07-04
210264,280218,733,83,7.35,2022-07-04
210265,263087,704,33,12.93,2022-07-04
210266,280248,733,50,4.28,2022-07-04
210268,280248,733,0,10.00,2022-07-04
210269,263087,704,100,0.77,2022-07-04
210271,280159,712,67,1.50,2022-07-04
210272,278875,707,100,15.97,2022-07-04
210273,267936,684,83,5.58,2022-07-04
210275,261682,629,48,119.98,2022-07-04
210276,280159,713,67,16.77,2022-07-04
210277,278906,736,67,29.98,2022-07-04
210278,278582,717,33,6.72,2022-07-04
210279,271991,706,80,82.63,2022-07-04
210282,280196,539,50,2.67,2022-07-04
210284,280196,542,83,6.77,2022-07-04
210285,269204,720,67,14.75,2022-07-04
210288,268011,548,67,69.45,2022-07-04
210289,277590,734,67,2.85,2022-07-04
210292,280281,703,67,4.43,2022-07-04
210293,275470,716,83,11.32,2022-07-04
210295,275449,684,100,5.37,2022-07-04
210296,277508,686,58,3.85,2022-07-04
210297,280031,733,33,5.25,2022-07-04
210299,277508,686,92,0.60,2022-07-04
210300,280031,733,100,1.70,2022-07-04
210301,269204,721,67,15.00,2022-07-04
210302,262955,733,67,2.38,2022-07-04
210303,279881,735,83,3.08,2022-07-04
210304,279881,735,100,0.28,2022-07-04
210308,277791,716,50,12.00,2022-07-04
210311,268011,660,67,8.22,2022-07-04
210312,270075,722,67,30.48,2022-07-04
210314,268011,661,50,16.00,2022-07-04
210315,275008,751,67,4.00,2022-07-04
210316,275008,751,100,3.17,2022-07-04
210317,279947,693,0,12.00,2022-07-04
210319,262955,756,100,4.40,2022-07-04
210320,267936,365,67,7.43,2022-07-04
210321,267936,365,100,1.50,2022-07-04
210322,267936,366,50,4.78,2022-07-04
210323,267936,366,100,1.28,2022-07-04
210324,279738,752,67,8.12,2022-07-04
210325,279738,752,100,0.45,2022-07-04
210327,262955,757,50,3.12,2022-07-04
210328,262955,757,100,0.45,2022-07-04
210329,278927,718,67,12.00,2022-07-04
210330,279881,756,83,1.62,2022-07-04
210331,279881,756,100,0.32,2022-07-04
210332,279881,758,75,8.87,2022-07-04
210333,278927,718,100,0.47,2022-07-04
210334,278927,719,83,45.00,2022-07-04
210335,262955,712,100,4.10,2022-07-04
210337,279264,707,100,11.83,2022-07-04
210339,277714,713,67,13.85,2022-07-04
210341,262955,713,83,3.42,2022-07-04
210342,277714,713,100,0.40,2022-07-04
210343,275592,755,50,4.52,2022-07-04
210344,275592,755,67,0.75,2022-07-04
210345,272717,704,100,6.10,2022-07-04
210346,275592,755,100,0.57,2022-07-04
210347,262955,714,33,11.85,2022-07-04
210348,261756,542,83,6.60,2022-07-04
210349,279468,709,83,23.92,2022-07-04
210350,280315,755,83,2.72,2022-07-04
210351,261374,754,96,10.52,2022-07-04
210353,270247,718,0,0.47,2022-07-04
210355,270247,718,100,0.33,2022-07-04
210357,280233,755,83,2.80,2022-07-04
210358,270247,719,28,1.98,2022-07-04
210359,270247,719,100,1.27,2022-07-04
210360,270460,540,67,4.12,2022-07-04
210361,270460,540,100,0.55,2022-07-04
210363,280134,755,67,2.97,2022-07-04
210364,270247,537,50,1.48,2022-07-04
210365,270247,537,100,0.43,2022-07-04
210366,270247,538,33,11.47,2022-07-04
210372,263579,716,50,9.63,2022-07-04
210374,270247,538,96,1.85,2022-07-04
210376,263579,716,100,1.67,2022-07-04
210378,261390,755,33,2.40,2022-07-04
210379,261390,755,100,0.97,2022-07-04
210381,269754,758,96,4.72,2022-07-04
210385,265519,702,67,5.02,2022-07-05
210387,269540,712,67,9.98,2022-07-05
210388,265519,702,100,0.55,2022-07-05
210389,279264,708,100,10.00,2022-07-05
210390,280134,756,83,3.17,2022-07-05
210391,275629,755,17,3.97,2022-07-05
210392,275629,755,100,0.47,2022-07-05
210393,280134,757,83,3.98,2022-07-05
210395,275629,756,33,2.75,2022-07-05
210396,275629,756,100,0.55,2022-07-05
210397,275629,757,67,2.78,2022-07-05
210398,275629,757,83,0.45,2022-07-05
210399,275629,757,100,0.32,2022-07-05
210400,275629,707,50,6.77,2022-07-05
210401,275629,707,100,0.57,2022-07-05
210402,275468,703,100,5.57,2022-07-05
210404,275629,708,100,9.40,2022-07-05
210405,272965,666,100,19.65,2022-07-05
210406,269754,751,50,2.53,2022-07-05
210407,269754,751,83,1.02,2022-07-05
210408,269754,751,100,0.38,2022-07-05
210409,280159,714,50,9.82,2022-07-05
210410,275629,709,100,13.48,2022-07-05
210412,261693,723,33,22.13,2022-07-05
210413,280355,703,83,7.60,2022-07-05
210414,274611,713,83,13.08,2022-07-05
210416,274611,713,100,0.57,2022-07-05
210417,280159,715,63,47.73,2022-07-05
210419,278753,712,100,5.48,2022-07-05
210420,261735,685,17,12.00,2022-07-05
210421,261735,685,67,9.43,2022-07-05
210422,280159,715,97,6.77,2022-07-05
210423,261737,543,50,45.00,2022-07-05
210424,278129,707,83,5.47,2022-07-05
210426,278129,707,83,0.80,2022-07-05
210427,278129,707,100,0.48,2022-07-05
210430,280212,755,50,5.55,2022-07-05
210437,261737,543,90,6.17,2022-07-05
210439,278881,693,67,11.93,2022-07-05
210442,278881,693,83,0.73,2022-07-05
210446,268764,701,17,19.75,2022-07-05
210447,280159,711,20,5.07,2022-07-05
210448,274050,723,33,2.23,2022-07-05
210449,274050,723,100,0.40,2022-07-05
210451,278326,537,83,8.92,2022-07-05
210452,280159,711,97,5.30,2022-07-05
210456,278326,538,71,39.53,2022-07-05
210458,263759,732,88,12.27,2022-07-05
210459,278582,718,0,0.25,2022-07-05
210461,264856,709,17,8.95,2022-07-05
210462,278582,719,0,0.37,2022-07-05
210463,265415,661,33,0.47,2022-07-05
210464,279352,717,67,16.00,2022-07-05
210465,278753,713,100,4.78,2022-07-05
210471,278701,755,67,8.42,2022-07-05
210472,268764,700,0,25.00,2022-07-05
210474,268764,701,83,8.30,2022-07-05
210478,277590,709,83,24.85,2022-07-05
210480,280067,756,83,4.33,2022-07-05
210481,279881,729,67,2.12,2022-07-05
210482,260465,727,90,98.60,2022-07-05
210483,279881,729,100,0.27,2022-07-05
210484,269204,365,50,9.38,2022-07-05
210485,261171,720,33,12.65,2022-07-05
210488,280067,757,50,4.98,2022-07-05
210489,278881,694,100,5.30,2022-07-05
210490,280067,757,100,0.53,2022-07-05
210496,278881,695,83,3.73,2022-07-05
210499,273841,684,67,6.82,2022-07-05
210500,278881,695,100,0.50,2022-07-05
210501,279881,730,100,4.68,2022-07-05
210502,279881,731,100,3.47,2022-07-05
210503,273841,684,100,0.67,2022-07-05
210504,261690,756,83,3.18,2022-07-05
210505,266754,714,33,13.92,2022-07-05
210506,266754,714,0,20.02,2022-07-05
210507,278927,702,100,5.02,2022-07-05
210508,265838,712,50,6.23,2022-07-05
210509,261690,757,0,8.00,2022-07-05
210510,261690,758,71,15.92,2022-07-05
210512,280233,756,83,3.60,2022-07-05
210513,279468,711,60,83.67,2022-07-05
210514,280233,757,67,4.42,2022-07-05
210515,280233,757,83,1.22,2022-07-05
210516,280233,758,88,12.67,2022-07-05
210517,279881,732,100,9.58,2022-07-05
210518,278875,708,83,18.47,2022-07-05
210520,271903,714,83,7.08,2022-07-05
210521,272838,710,100,25.00,2022-07-05
210526,272838,711,73,85.00,2022-07-05
210527,278582,719,100,2.43,2022-07-05
210528,280327,755,67,4.20,2022-07-05
210529,278881,696,83,11.97,2022-07-05
210530,277508,687,57,75.72,2022-07-05
210531,278881,697,75,29.93,2022-07-05
210532,279482,755,50,7.32,2022-07-05
210534,279482,755,100,0.50,2022-07-05
210535,279352,711,50,10.53,2022-07-05
210538,269054,685,67,10.65,2022-07-05
210539,271273,530,83,7.80,2022-07-05
210540,277866,729,0,8.02,2022-07-05
210541,277866,729,83,8.00,2022-07-05
210542,279352,718,67,9.32,2022-07-05
210543,271273,530,100,0.90,2022-07-05
210544,277866,729,83,0.70,2022-07-05
210545,274163,702,67,12.08,2022-07-05
210546,279352,718,67,0.90,2022-07-05
210547,264623,706,63,69.22,2022-07-05
210548,274163,702,100,0.95,2022-07-05
210550,279352,719,72,30.05,2022-07-05
210551,279482,756,67,6.53,2022-07-05
210552,279482,756,100,1.28,2022-07-05
210553,280134,759,83,4.05,2022-07-05
210555,279482,757,83,5.92,2022-07-05
210556,279482,757,100,0.90,2022-07-05
210558,273580,723,83,23.17,2022-07-05
210560,261813,693,83,4.28,2022-07-05
210561,277557,714,33,12.70,2022-07-05
210562,279352,711,93,50.60,2022-07-05
210563,280134,760,33,4.68,2022-07-05
210567,277557,713,0,18.00,2022-07-05
210568,277557,530,50,11.62,2022-07-05
210569,279738,761,50,4.57,2022-07-05
210570,270616,755,50,2.57,2022-07-05
210571,270616,755,100,0.73,2022-07-05
210572,279738,761,100,0.63,2022-07-05
210576,269549,684,17,8.00,2022-07-05
210578,274087,707,83,15.38,2022-07-05
210579,269549,684,100,2.08,2022-07-05
210581,266477,759,100,3.57,2022-07-05
210583,280006,755,67,5.37,2022-07-05
210584,266477,760,50,4.68,2022-07-05
210585,280445,755,50,3.62,2022-07-06
210587,279862,755,50,6.17,2022-07-06
210588,279862,755,100,0.70,2022-07-06
210591,264623,727,57,38.40,2022-07-06
210600,272965,685,100,11.45,2022-07-06
210606,280134,761,83,3.77,2022-07-06
210607,270738,538,92,35.82,2022-07-06
210608,280218,756,83,7.88,2022-07-06
210609,272965,687,83,60.08,2022-07-06
210610,275677,118,83,1.80,2022-07-06
210611,275677,118,100,0.55,2022-07-06
210612,280482,755,17,2.03,2022-07-06
210613,280482,755,83,0.60,2022-07-06
210614,280482,755,100,0.45,2022-07-06
210615,280218,757,100,7.73,2022-07-06
210619,261756,543,77,44.65,2022-07-06
210620,270799,712,33,9.62,2022-07-06
210621,270799,712,83,0.90,2022-07-06
210622,261171,720,0,15.00,2022-07-06
210623,280480,755,33,3.38,2022-07-06
210624,280480,755,100,0.48,2022-07-06
210625,280481,755,50,3.08,2022-07-06
210626,271991,537,50,7.85,2022-07-06
210627,280481,755,100,0.73,2022-07-06
210628,271991,538,71,36.33,2022-07-06
210629,275276,713,83,8.80,2022-07-06
210630,280481,755,100,0.55,2022-07-06
210631,278906,713,100,10.12,2022-07-06
210632,278881,712,83,5.58,2022-07-06
210633,269204,718,0,3.02,2022-07-06
210634,274050,724,17,2.87,2022-07-06
210635,274050,724,83,0.48,2022-07-06
210638,274723,313,67,8.78,2022-07-06
210639,274723,313,100,0.33,2022-07-06
210641,261567,724,33,2.78,2022-07-06
210642,261567,724,83,4.57,2022-07-06
210643,268827,709,33,1.88,2022-07-06
210644,258913,401,33,9.98,2022-07-06
210645,268827,709,67,0.52,2022-07-06
210646,268827,709,83,0.45,2022-07-06
210647,268827,709,100,0.38,2022-07-06
210648,258913,401,100,0.47,2022-07-06
210649,277866,730,67,8.65,2022-07-06
210650,280430,755,33,6.10,2022-07-06
210651,277866,731,83,7.73,2022-07-06
210652,280430,755,100,1.65,2022-07-06
