student_id,course_id,minutes_watched,date_watched
275624,16,8.1,2022-09-15
275624,16,0.3,2022-09-16
275624,16,1.3,2022-09-30
275624,16,8.0,2022-10-01
275624,16,11.4,2022-10-03
275624,21,11.4,2022-06-03
275624,21,14.3,2022-06-04
275624,21,13.7,2022-06-14
275624,21,0.2,2022-06-10
275624,21,0.5,2022-06-08
275624,21,11.9,2022-06-15
275624,21,9.4,2022-06-24
275624,21,22.3,2022-07-28
275624,21,8.9,2022-07-08
275624,21,36.6,2022-07-18
275624,21,1.0,2022-07-14
275624,21,21.5,2022-07-15
275624,21,4.4,2022-07-19
275624,21,30.8,2022-07-20
275624,21,5.4,2022-08-13
275624,21,10.0,2022-08-16
275624,21,0.5,2022-06-01
275624,21,14.3,2022-07-21
275624,21,32.8,2022-07-24
275624,21,8.2,2022-08-11
275624,21,20.6,2022-08-17
275624,21,0.1,2022-08-23
275624,21,19.2,2022-08-18
275624,21,0.2,2022-08-24
275624,21,46.2,2022-07-25
275624,21,11.1,2022-08-20
275624,21,34.4,2022-08-21
275624,21,14.7,2022-07-26
275624,21,13.0,2022-07-27
275624,21,6.5,2022-08-01
275624,21,12.7,2022-08-04
275624,21,0.4,2022-08-07
275624,23,6.2,2022-07-22
275624,23,3.5,2022-08-26
275624,23,1.6,2022-10-02
275624,23,1.4,2022-10-06
275624,23,1.8,2022-10-17
275624,7,3.8,2022-09-23
275626,7,3.3,2022-06-01
275629,7,54.1,2022-07-05
275629,21,23.8,2022-06-24
275632,7,39.6,2022-06-01
275635,7,6.6,2022-06-01
275636,37,3.5,2022-06-01
275636,37,0.8,2022-08-02
275637,14,90.0,2022-07-24
275637,14,23.3,2022-08-04
275637,14,0.1,2022-08-05
275637,14,39.1,2022-08-10
275637,14,43.6,2022-08-20
275637,14,17.1,2022-08-12
275637,14,28.8,2022-08-13
275637,14,28.7,2022-08-21
275637,14,10.3,2022-08-22
275637,14,12.5,2022-08-23
275637,14,37.6,2022-08-24
275637,14,27.1,2022-08-25
275637,14,69.9,2022-08-26
275637,14,34.8,2022-08-30
275637,14,67.4,2022-09-05
275637,14,17.7,2022-08-31
275637,14,5.2,2022-09-01
275637,14,22.5,2022-09-04
275637,16,57.5,2022-06-17
275637,16,59.6,2022-06-21
275637,16,44.9,2022-06-26
275637,16,10.8,2022-06-27
275637,16,27.6,2022-06-30
275637,16,65.6,2022-07-10
275637,16,52.2,2022-07-12
275637,16,31.9,2022-07-31
275637,16,15.7,2022-08-06
275637,16,31.9,2022-07-14
275637,16,31.3,2022-07-15
275637,16,54.4,2022-07-17
275637,16,28.8,2022-07-26
275637,16,12.7,2022-07-28
275637,16,25.2,2022-07-29
275637,21,50.4,2022-06-01
275637,21,40.4,2022-06-03
275637,21,28.7,2022-06-04
275637,21,17.0,2022-06-11
275637,21,9.2,2022-06-05
275637,21,11.0,2022-06-07
275637,21,16.3,2022-06-06
275637,21,14.5,2022-06-08
275637,21,27.9,2022-06-09
275637,22,6.3,2022-07-20
275637,22,30.6,2022-07-23
275637,24,29.1,2022-06-15
275637,24,15.7,2022-06-16
275637,24,72.2,2022-07-11
275637,37,92.6,2022-09-19
275637,37,2.0,2022-09-29
275637,37,10.0,2022-09-30
275637,37,52.7,2022-09-20
275637,37,28.5,2022-09-21
275637,37,0.7,2022-10-18
275637,37,19.6,2022-09-22
275637,37,0.1,2022-10-10
275637,37,6.3,2022-10-12
275637,37,4.3,2022-10-20
275637,37,92.5,2022-10-17
275640,7,0.6,2022-06-01
275641,26,4.9,2022-06-01
275644,7,13.1,2022-06-02
275644,7,22.1,2022-06-03
275644,7,25.3,2022-06-01
275645,7,1.6,2022-06-01
275653,16,0.4,2022-06-01
275656,42,21.9,2022-08-15
275660,23,18.7,2022-06-04
275664,28,44.8,2022-06-01
275667,7,3.9,2022-06-01
275669,37,0.1,2022-06-01
275677,43,25.9,2022-06-01
275677,43,41.0,2022-06-08
275677,43,45.3,2022-06-09
275677,43,41.3,2022-10-14
275677,43,19.2,2022-06-28
275677,43,12.5,2022-06-29
275677,43,9.3,2022-06-30
275677,43,14.7,2022-07-05
275677,43,21.7,2022-07-06
275677,43,13.9,2022-07-07
275677,43,23.1,2022-07-08
275677,43,36.7,2022-07-09
275677,43,17.7,2022-07-10
275677,43,21.8,2022-07-11
275677,43,33.1,2022-07-12
275677,43,0.7,2022-10-17
275677,43,11.1,2022-07-13
275677,43,26.6,2022-07-14
275677,43,12.7,2022-07-19
275677,43,15.9,2022-07-21
275677,43,26.9,2022-07-27
275677,43,22.8,2022-07-28
275682,22,2.3,2022-06-04
275682,22,4.8,2022-06-06
275682,24,6.7,2022-07-02
275682,24,15.7,2022-07-04
275682,24,8.1,2022-07-05
275683,21,0.9,2022-10-14
275684,7,9.8,2022-06-01
275684,7,7.1,2022-06-06
275684,7,10.4,2022-06-15
275684,7,61.0,2022-06-16
275684,21,13.6,2022-06-18
275684,21,5.3,2022-06-19
275684,21,9.6,2022-06-20
275684,21,22.4,2022-08-07
275684,21,9.1,2022-08-24
275684,21,38.3,2022-09-26
275684,21,7.0,2022-09-27
275684,22,3.4,2022-07-04
275684,7,24.1,2022-06-02
275684,42,42.3,2022-09-07
275684,42,25.3,2022-09-21
275684,46,31.6,2022-08-28
275684,46,127.1,2022-08-29
275684,46,75.1,2022-09-01
275684,46,3.7,2022-09-02
275691,7,1.2,2022-06-01
275693,28,0.4,2022-06-01
275693,34,0.6,2022-06-04
275701,14,11.6,2022-06-01
275701,14,17.1,2022-06-05
275702,7,1.2,2022-06-01
275702,7,1.9,2022-06-02
275702,7,7.5,2022-06-05
275708,42,25.0,2022-06-01
275711,14,3.6,2022-06-01
275711,14,14.9,2022-06-06
275713,7,6.2,2022-06-01
275714,7,11.7,2022-06-01
275715,7,3.3,2022-06-01
275716,7,47.0,2022-06-01
275716,7,3.9,2022-06-02
275721,15,57.5,2022-06-01
275721,15,4.3,2022-06-02
275721,15,19.8,2022-06-03
275721,15,12.6,2022-06-04
275722,42,0.7,2022-06-01
275723,7,14.5,2022-06-01
275724,16,2.4,2022-06-03
275724,7,0.4,2022-06-01
275725,21,16.6,2022-08-21
275725,29,1.0,2022-06-01
275725,36,14.2,2022-06-17
275728,7,0.1,2022-06-01
275732,7,0.1,2022-06-01
275734,14,8.7,2022-06-01
275738,2,48.3,2022-06-01
275739,7,1.2,2022-06-01
275741,3,167.8,2022-08-17
275741,3,356.4,2022-08-18
275741,7,22.2,2022-06-21
275741,7,33.4,2022-07-11
275741,7,1.5,2022-07-12
275741,7,15.6,2022-08-10
275741,7,0.5,2022-06-27
275741,7,2.9,2022-07-01
275741,7,0.2,2022-07-19
275741,7,41.2,2022-07-20
275741,7,0.1,2022-07-25
275741,7,74.9,2022-08-11
275741,7,9.3,2022-08-12
275741,14,5.5,2022-08-20
275741,21,0.1,2022-06-08
275741,23,60.6,2022-08-16
275741,32,10.0,2022-09-13
275741,7,0.1,2022-06-01
275741,7,6.3,2022-06-02
275741,7,20.1,2022-06-16
275741,7,1.2,2022-07-06
275741,7,1.1,2022-06-03
275757,14,27.0,2022-06-23
275757,14,14.8,2022-07-14
275757,14,0.3,2022-09-15
275757,14,17.0,2022-10-11
275757,14,2.8,2022-10-04
275757,14,17.6,2022-10-20
275757,14,30.9,2022-10-12
275757,14,10.3,2022-10-13
275757,37,16.1,2022-07-19
275757,37,17.3,2022-08-03
275757,7,10.3,2022-09-26
275759,26,7.0,2022-06-01
275764,7,11.3,2022-06-01
275766,7,37.0,2022-09-22
275766,7,24.9,2022-09-23
275766,7,1.0,2022-10-05
275766,34,1.8,2022-08-09
275766,7,0.1,2022-07-10
275766,7,14.5,2022-07-17
275766,7,0.1,2022-10-02
275772,29,0.2,2022-06-01
275778,7,28.4,2022-06-02
275779,14,4.5,2022-06-01
275780,7,20.4,2022-07-14
275780,7,1.3,2022-08-19
275780,42,7.3,2022-07-08
275780,42,6.5,2022-07-09
275780,42,7.8,2022-07-13
275782,7,8.6,2022-06-01
275786,21,52.2,2022-07-10
275786,21,7.6,2022-10-19
275786,29,20.7,2022-06-01
275786,29,14.0,2022-06-08
275786,29,19.4,2022-06-22
275786,29,10.0,2022-07-09
275786,29,15.8,2022-07-15
275786,46,4.8,2022-08-28
275788,7,31.0,2022-06-01
275788,7,135.0,2022-06-02
275788,23,42.5,2022-06-03
275788,23,24.7,2022-06-05
275788,23,19.3,2022-06-04
275788,23,44.8,2022-06-06
275788,28,88.4,2022-06-07
275789,42,6.8,2022-06-01
275790,25,30.6,2022-06-01
275793,7,0.7,2022-06-01
275798,7,10.6,2022-06-01
275798,7,14.1,2022-06-02
275799,7,42.2,2022-06-06
275799,7,57.3,2022-06-07
275799,7,96.6,2022-06-08
275799,21,41.9,2022-06-16
275799,21,36.9,2022-06-21
275799,21,49.8,2022-06-27
275799,21,14.7,2022-07-01
275799,24,49.1,2022-07-25
275799,24,10.0,2022-07-26
275799,24,13.0,2022-08-23
275800,7,10.0,2022-07-11
275800,7,2.5,2022-06-07
275800,7,2.1,2022-06-24
275804,7,2.2,2022-06-02
275805,11,1.8,2022-06-07
275811,15,2.4,2022-06-02
275811,15,23.0,2022-06-03
275811,15,8.4,2022-06-05
275812,26,0.8,2022-06-02
275815,23,0.7,2022-06-02
275816,43,0.3,2022-06-02
275817,7,3.8,2022-06-02
275819,23,0.5,2022-06-02
275820,21,70.2,2022-06-02
275829,23,0.4,2022-06-02
275830,7,0.6,2022-06-02
275832,21,3.4,2022-06-02
275834,2,87.4,2022-08-15
275834,7,33.9,2022-06-24
275834,14,55.1,2022-08-14
275834,20,29.7,2022-06-04
275834,22,51.6,2022-06-02
275836,7,0.1,2022-06-02
275839,7,43.0,2022-06-06
275841,34,14.3,2022-06-02
275843,53,4.3,2022-06-02
275844,45,0.5,2022-06-02
275849,7,2.6,2022-06-02
275855,7,1.1,2022-06-02
275855,7,9.4,2022-06-03
275855,7,9.9,2022-06-04
275855,7,13.1,2022-06-06
275856,28,12.2,2022-06-02
275857,7,0.5,2022-06-02
275859,21,3.5,2022-06-02
275860,7,3.2,2022-06-02
275860,7,3.8,2022-06-03
275860,7,0.4,2022-06-13
275860,7,0.1,2022-08-18
275860,7,0.2,2022-08-23
275861,7,0.4,2022-06-05
275863,23,1.5,2022-06-02
275864,14,57.6,2022-06-08
275864,14,9.8,2022-06-11
275864,23,21.5,2022-06-02
275865,13,0.8,2022-06-02
275873,7,0.4,2022-06-02
275874,7,1.0,2022-06-02
275876,7,1.5,2022-06-02
275878,14,1.5,2022-06-02
275881,45,0.6,2022-06-02
275882,23,0.1,2022-06-02
275882,35,8.5,2022-06-06
275883,7,1.4,2022-06-03
275885,7,0.6,2022-06-02
275887,7,0.1,2022-06-02
275887,7,0.2,2022-06-03
275889,23,30.2,2022-06-06
275889,35,0.5,2022-06-12
275889,37,2.1,2022-06-02
275891,7,6.7,2022-06-02
275893,7,0.5,2022-06-05
275895,33,0.3,2022-06-02
275897,7,1.1,2022-06-02
275898,3,0.1,2022-06-02
275901,21,0.2,2022-06-02
275904,7,1.4,2022-06-02
275906,13,0.2,2022-06-02
275907,42,0.7,2022-06-02
275909,7,1.0,2022-06-02
275911,7,0.1,2022-06-02
275917,7,10.4,2022-06-02
275918,7,1.3,2022-06-02
275918,7,0.2,2022-06-04
275918,7,1.5,2022-06-07
275918,7,0.6,2022-08-01
275919,7,3.8,2022-06-02
275920,7,0.2,2022-06-02
275921,7,0.5,2022-06-02
275924,21,0.2,2022-08-17
275925,42,0.8,2022-06-02
275930,23,2.4,2022-07-19
275930,7,1.2,2022-06-02
275930,7,3.6,2022-06-25
275933,21,0.3,2022-06-02
275935,42,1.9,2022-06-02
275936,23,0.2,2022-06-02
275939,42,2.5,2022-06-02
275939,42,16.0,2022-06-07
275939,42,8.5,2022-07-21
275939,42,2.3,2022-06-29
275940,7,6.6,2022-06-02
275941,23,0.5,2022-06-03
275942,7,3.1,2022-06-02
275944,14,11.5,2022-06-09
275944,23,0.6,2022-08-26
275944,35,3.2,2022-08-22
275944,35,1.5,2022-08-24
275944,7,0.1,2022-06-02
275947,7,41.8,2022-06-03
275947,7,8.3,2022-06-02
275948,7,0.4,2022-06-03
275950,42,0.8,2022-06-02
275951,35,0.2,2022-06-02
275951,35,1.2,2022-09-24
275951,7,0.1,2022-06-26
275954,37,0.2,2022-06-02
275955,7,0.2,2022-06-02
275962,11,8.6,2022-06-02
275968,7,40.8,2022-06-02
275968,7,3.8,2022-06-05
275969,7,0.3,2022-06-02
275969,7,5.9,2022-06-18
275969,7,40.3,2022-06-17
275971,37,0.2,2022-06-02
275973,45,0.2,2022-06-02
275975,7,1.3,2022-06-02
275979,21,1.1,2022-06-02
275981,33,38.8,2022-06-02
275981,42,4.4,2022-06-03
275987,7,4.2,2022-06-02
275995,7,0.8,2022-06-02
275997,7,0.4,2022-06-02
275997,7,0.4,2022-07-03
275998,7,1.5,2022-06-02
275999,14,0.2,2022-08-17
276002,7,2.8,2022-06-02
276007,42,0.8,2022-06-02
276010,7,10.3,2022-06-02
276015,23,1.1,2022-06-02
276020,7,10.3,2022-06-02
276022,7,2.4,2022-06-02
276025,24,2.6,2022-08-15
276026,7,0.2,2022-06-02
276027,27,0.4,2022-09-19
276035,23,3.6,2022-06-02
276037,45,15.3,2022-06-02
276042,7,0.1,2022-06-02
276046,42,2.1,2022-06-02
276047,7,49.2,2022-06-03
276049,7,1.0,2022-06-02
276051,42,19.7,2022-06-02
276051,42,14.9,2022-06-03
276053,7,0.6,2022-06-02
276055,42,0.5,2022-06-03
276056,30,17.4,2022-06-02
276056,30,8.3,2022-06-03
276056,30,15.8,2022-06-06
276058,27,23.7,2022-08-11
276060,7,0.9,2022-06-02
276071,30,38.2,2022-06-12
276075,7,2.5,2022-06-02
276078,7,4.4,2022-06-02
276079,32,9.5,2022-06-02
276088,7,13.8,2022-06-03
276092,14,0.1,2022-06-02
276094,14,68.8,2022-06-03
276095,13,0.8,2022-06-02
276101,7,6.6,2022-06-02
276104,7,27.0,2022-07-08
276104,7,17.7,2022-07-10
276104,7,45.9,2022-07-11
276104,7,10.2,2022-07-13
276104,7,11.6,2022-07-23
276104,35,6.6,2022-06-02
276104,7,54.2,2022-10-09
276104,7,15.9,2022-07-03
276104,46,23.4,2022-07-30
276104,46,6.0,2022-08-14
276104,46,32.1,2022-08-20
276104,46,3.2,2022-09-04
276104,46,18.6,2022-09-10
276104,46,18.6,2022-09-11
276104,46,21.1,2022-09-19
276104,46,18.6,2022-10-16
276105,42,19.7,2022-06-02
276105,42,23.3,2022-06-03
276107,5,64.3,2022-08-17
276107,14,15.0,2022-08-15
276107,14,15.9,2022-08-16
276107,24,14.4,2022-09-25
276107,33,0.7,2022-06-02
276108,37,3.8,2022-06-02
276112,21,33.9,2022-06-02
276112,21,30.9,2022-06-12
276112,21,13.7,2022-06-03
276112,21,26.0,2022-06-28
276112,21,18.5,2022-06-04
276112,21,1.7,2022-06-05
276112,21,3.2,2022-06-11
276112,21,4.9,2022-06-15
276112,21,2.2,2022-06-25
276112,21,0.1,2022-06-27
276112,21,4.4,2022-07-23
276112,21,39.6,2022-07-06
276112,21,2.6,2022-09-21
276112,21,1.4,2022-10-04
276112,34,2.0,2022-07-08
276112,42,0.6,2022-09-19
276116,7,33.1,2022-06-03
276116,7,10.4,2022-06-02
276120,34,0.6,2022-06-02
276121,14,0.4,2022-06-02
276123,29,33.9,2022-06-02
276128,21,24.8,2022-06-02
276128,21,2.0,2022-06-03
276129,7,5.3,2022-06-02
276130,15,45.4,2022-08-17
276130,21,3.3,2022-06-02
276130,21,5.4,2022-06-07
276130,21,26.6,2022-06-15
276130,21,71.7,2022-06-05
276130,21,31.6,2022-07-04
276130,21,12.1,2022-06-17
276130,21,16.0,2022-06-18
276130,21,2.2,2022-06-20
276130,21,10.9,2022-06-21
276130,21,28.1,2022-07-05
276130,21,1.3,2022-07-06
276130,21,40.8,2022-07-12
276130,24,27.3,2022-07-13
276130,24,26.4,2022-07-18
276130,24,9.0,2022-07-20
276130,32,39.1,2022-08-16
276130,32,22.0,2022-09-27
276130,32,13.5,2022-08-22
276130,32,39.0,2022-08-23
276130,32,26.6,2022-08-28
276130,32,13.6,2022-09-20
276130,32,110.2,2022-09-21
276130,37,116.0,2022-07-21
276130,37,9.5,2022-08-13
276130,37,55.4,2022-07-22
276130,37,26.7,2022-07-23
276130,37,7.3,2022-07-24
276130,37,45.9,2022-07-26
276130,37,39.5,2022-08-05
276130,37,19.4,2022-08-12
276130,37,18.3,2022-08-11
276132,7,6.3,2022-06-02
276135,2,0.9,2022-06-02
276135,2,208.9,2022-06-12
276135,2,143.9,2022-06-08
276135,2,57.7,2022-06-11
276135,2,20.6,2022-06-09
276135,2,0.6,2022-08-01
276135,7,41.4,2022-06-05
276135,7,67.5,2022-06-06
276135,13,29.1,2022-06-03
276135,14,21.7,2022-06-19
276135,14,93.8,2022-06-20
276135,14,61.1,2022-06-22
276135,14,127.8,2022-06-26
276135,14,7.7,2022-06-27
276135,14,57.8,2022-06-29
276135,14,17.1,2022-06-30
276135,14,39.2,2022-07-01
276135,14,54.2,2022-07-02
276135,20,181.0,2022-07-11
276135,21,116.9,2022-06-07
276135,21,65.2,2022-06-18
276138,7,3.9,2022-06-02
276140,7,4.0,2022-06-02
276144,22,0.1,2022-06-02
276146,7,1.3,2022-06-02
276148,7,10.4,2022-06-02
276149,7,1.0,2022-06-02
276154,7,1.3,2022-06-02
276158,2,7.2,2022-06-02
276158,2,0.8,2022-08-07
276159,3,10.1,2022-06-02
276160,7,19.7,2022-06-02
276163,7,0.4,2022-06-02
276163,7,13.0,2022-06-03
276163,7,6.6,2022-06-04
276165,21,0.3,2022-06-30
276165,7,0.6,2022-06-21
276167,7,8.9,2022-06-02
276168,7,41.5,2022-06-02
276168,7,0.1,2022-06-08
276170,41,10.1,2022-06-02
276172,23,0.3,2022-06-02
276175,12,2.3,2022-06-02
276179,42,0.1,2022-06-02
276180,45,23.3,2022-06-02
276180,45,30.3,2022-06-03
276184,14,14.3,2022-06-02
276185,20,26.5,2022-06-03
276191,7,10.9,2022-06-02
276192,7,10.9,2022-06-09
276194,7,6.2,2022-06-07
276196,3,1.7,2022-08-17
276196,7,0.1,2022-06-02
276196,7,0.2,2022-08-15
276196,46,0.9,2022-08-18
276198,23,4.6,2022-06-02
276198,23,3.9,2022-06-04
276201,7,6.5,2022-06-02
276202,3,4.7,2022-06-04
276202,11,0.4,2022-06-02
276203,7,2.9,2022-06-02
276206,35,45.8,2022-06-03
276206,35,1.2,2022-06-02
276209,7,19.3,2022-06-27
276209,7,15.2,2022-06-25
276209,7,40.0,2022-06-26
276211,20,0.1,2022-06-02
276214,7,1.6,2022-06-02
276220,4,89.6,2022-08-16
276220,4,84.6,2022-08-17
276220,23,0.8,2022-06-25
276220,23,30.4,2022-06-28
276220,23,21.8,2022-06-29
276220,23,0.8,2022-07-01
276220,23,10.6,2022-07-02
276220,23,32.6,2022-07-03
276220,23,28.0,2022-08-15
276220,7,8.0,2022-06-02
276223,23,2.7,2022-06-02
276227,16,3.8,2022-07-09
276230,13,0.8,2022-06-02
276230,13,19.1,2022-06-04
276231,2,16.2,2022-06-04
276231,3,0.1,2022-06-02
276231,3,43.6,2022-06-03
276232,7,79.4,2022-06-03
276232,21,69.2,2022-06-06
276232,21,23.4,2022-06-07
276232,21,0.2,2022-06-08
276232,21,9.4,2022-06-09
276232,21,57.1,2022-06-13
276232,21,4.9,2022-06-15
276232,21,7.6,2022-06-16
276232,21,23.1,2022-06-18
276232,21,21.1,2022-06-19
276232,7,6.4,2022-06-02
276233,42,3.2,2022-06-08
276235,7,1.7,2022-06-06
276237,42,0.4,2022-06-02
276238,14,155.6,2022-06-05
276238,32,307.1,2022-06-04
276238,34,30.2,2022-06-03
276238,37,71.4,2022-06-06
276238,41,0.2,2022-06-07
276240,7,6.6,2022-06-03
276241,7,0.1,2022-06-06
276243,7,9.4,2022-06-03
276244,7,0.1,2022-06-03
276248,7,5.7,2022-06-03
276250,7,0.3,2022-06-03
276254,25,0.8,2022-06-03
276256,7,18.0,2022-06-03
276258,28,4.9,2022-06-03
276259,7,0.3,2022-06-03
276261,7,57.2,2022-06-16
276261,7,15.8,2022-06-17
276261,16,15.7,2022-06-25
276261,7,8.3,2022-06-03
276261,7,26.4,2022-06-05
276261,7,1.8,2022-06-09
276261,7,54.6,2022-06-13
276261,7,20.2,2022-06-18
276261,7,21.9,2022-06-19
276261,7,1.0,2022-06-23
276262,16,1.5,2022-06-03
276264,7,10.1,2022-06-03
276265,7,40.8,2022-06-06
276265,7,163.7,2022-06-07
276265,21,62.1,2022-06-08
276265,25,14.1,2022-06-09
276267,14,1.4,2022-06-03
276269,21,0.6,2022-06-03
276273,7,0.4,2022-06-03
276275,35,32.9,2022-06-03
276278,42,1.2,2022-06-03
276280,16,19.5,2022-08-23
276280,16,32.0,2022-09-14
276283,7,4.3,2022-06-04
276285,7,6.4,2022-06-03
276291,7,19.1,2022-06-10
276291,7,14.7,2022-06-11
276292,7,0.7,2022-06-03
276294,55,1.9,2022-07-15
276296,3,138.2,2022-08-15
276296,14,0.2,2022-07-28
276296,7,3.8,2022-06-03
276298,7,85.3,2022-06-04
276298,7,6.6,2022-06-07
276298,21,53.2,2022-06-10
276298,21,41.0,2022-06-11
276298,7,12.2,2022-06-03
276305,7,16.9,2022-06-03
276306,2,2.7,2022-06-03
276310,7,8.8,2022-06-03
276313,39,1.4,2022-06-03
276314,21,3.2,2022-06-03
276315,7,3.2,2022-06-03
276316,33,2.0,2022-06-03
276317,30,30.6,2022-06-03
276318,7,1.5,2022-06-03
276320,23,2.1,2022-06-03
276322,7,6.2,2022-06-03
276323,7,10.4,2022-06-03
276326,13,6.4,2022-06-03
276327,7,0.1,2022-06-03
276330,14,0.4,2022-06-03
276331,14,6.6,2022-06-03
276332,7,0.1,2022-06-03
276334,23,9.4,2022-06-03
276335,33,21.6,2022-06-03
276339,7,1.2,2022-06-03
276340,35,4.3,2022-06-03
276346,2,24.5,2022-06-03
276346,7,58.4,2022-09-23
276346,23,6.1,2022-08-04
276346,23,71.7,2022-08-05
276346,23,22.7,2022-09-22
276347,7,4.2,2022-06-03
276348,15,17.0,2022-06-03
276350,5,2.8,2022-08-20
276350,30,8.1,2022-07-05
276350,35,0.2,2022-07-09
276351,23,1.0,2022-06-03
276355,2,11.9,2022-06-09
276355,14,1.6,2022-06-03
276355,14,0.6,2022-06-04
276355,14,34.2,2022-06-06
276355,14,97.4,2022-06-07
276355,14,1.1,2022-07-25
276356,7,10.1,2022-06-03
276359,7,0.6,2022-06-03
276361,7,1.9,2022-06-03
276362,7,0.1,2022-06-03
276370,7,46.0,2022-06-04
276373,7,0.1,2022-06-03
276374,7,25.6,2022-06-03
276376,13,0.2,2022-06-03
276378,7,8.1,2022-06-03
276378,7,8.4,2022-06-04
276381,13,14.9,2022-06-04
276381,13,2.4,2022-08-16
276381,13,18.8,2022-08-17
276381,13,0.5,2022-06-03
276383,7,38.9,2022-06-04
276383,7,40.0,2022-06-05
276383,7,38.8,2022-06-06
276383,21,19.4,2022-06-07
276383,21,3.0,2022-06-08
276383,21,4.0,2022-06-09
276383,21,2.1,2022-06-11
276383,7,9.7,2022-06-03
276385,7,11.3,2022-06-03
276385,7,9.1,2022-06-07
276387,23,0.9,2022-06-03
276388,20,1.2,2022-06-03
276392,25,13.0,2022-06-04
276394,7,0.1,2022-06-03
276395,13,71.1,2022-06-03
276395,39,55.3,2022-06-08
276395,39,20.4,2022-06-16
276396,7,16.7,2022-06-17
276396,7,7.2,2022-09-30
276396,7,18.8,2022-06-16
276399,7,5.9,2022-06-03
276400,7,1.0,2022-06-05
276402,7,1.3,2022-06-03
276404,11,0.6,2022-06-03
276406,46,0.5,2022-06-03
276407,44,0.1,2022-06-03
276408,16,7.0,2022-06-03
276408,16,8.8,2022-06-05
276409,42,1.8,2022-06-03
276410,36,2.0,2022-06-09
276413,7,1.1,2022-06-03
276414,35,7.1,2022-06-03
276415,23,2.9,2022-07-13
276417,7,7.8,2022-06-03
276418,23,63.0,2022-08-17
276418,23,43.2,2022-08-18
276420,7,116.7,2022-06-04
276420,14,22.3,2022-07-24
276420,14,18.6,2022-07-25
276420,14,18.5,2022-07-28
276420,14,0.1,2022-07-26
276420,14,29.6,2022-07-29
276420,14,27.3,2022-08-01
276420,14,41.7,2022-08-02
276420,14,84.4,2022-08-03
276420,14,17.4,2022-08-11
276420,14,10.3,2022-08-14
276420,14,8.3,2022-08-04
276420,14,4.4,2022-08-05
276420,14,19.5,2022-08-12
276420,14,7.4,2022-08-15
276420,14,4.7,2022-08-28
276420,14,28.2,2022-08-31
276420,21,47.7,2022-06-03
276420,21,50.0,2022-07-15
276420,21,74.4,2022-07-17
276420,21,30.3,2022-07-18
276420,21,110.1,2022-07-23
276420,21,1.2,2022-07-19
276420,21,6.7,2022-07-20
276420,21,48.1,2022-07-22
276420,23,2.2,2022-06-05
276430,21,12.9,2022-06-03
276432,42,0.5,2022-06-03
276437,7,6.3,2022-06-03
276438,7,7.9,2022-06-30
276439,2,67.0,2022-09-09
276439,2,64.2,2022-09-12
276439,2,120.6,2022-09-13
276439,3,76.8,2022-09-14
276439,3,118.1,2022-09-15
276439,3,100.9,2022-09-16
276439,3,121.6,2022-09-17
276439,3,65.2,2022-09-18
276439,3,95.5,2022-09-19
276439,5,211.7,2022-08-04
276439,5,66.8,2022-08-05
276439,5,67.8,2022-08-06
276439,5,65.0,2022-08-10
276439,5,8.7,2022-08-19
276439,5,21.2,2022-08-20
276439,5,4.3,2022-08-21
276439,5,64.6,2022-08-22
276439,5,29.4,2022-08-23
276439,5,1.2,2022-08-25
276439,5,74.9,2022-08-26
276439,5,54.0,2022-08-27
276439,5,62.5,2022-08-30
276439,5,61.1,2022-08-31
276439,5,61.4,2022-09-05
276439,5,16.7,2022-09-03
276439,7,138.7,2022-06-04
276439,7,122.9,2022-06-07
276439,7,49.5,2022-06-11
276439,11,75.6,2022-09-06
276439,11,68.8,2022-09-08
276439,11,60.4,2022-09-07
276439,11,76.4,2022-09-10
276439,13,3.6,2022-06-15
276439,13,93.9,2022-06-16
276439,14,74.8,2022-07-18
276439,14,140.7,2022-07-19
276439,14,86.1,2022-07-20
276439,14,82.3,2022-08-03
276439,14,17.5,2022-07-22
276439,14,62.3,2022-07-24
276439,14,80.7,2022-07-25
276439,14,61.7,2022-08-02
276439,14,116.9,2022-07-26
276439,14,102.5,2022-07-27
276439,14,7.2,2022-07-29
276439,14,6.0,2022-07-30
276439,14,17.1,2022-08-01
276439,20,195.6,2022-09-25
276439,21,121.8,2022-06-22
276439,21,31.6,2022-06-29
276439,21,4.0,2022-06-23
276439,21,50.9,2022-07-05
276439,21,16.1,2022-06-25
276439,21,7.4,2022-06-30
276439,21,4.7,2022-07-01
276439,21,9.8,2022-07-04
276439,21,101.7,2022-09-20
276439,21,36.9,2022-07-06
276439,21,73.0,2022-07-11
276439,21,10.4,2022-07-07
276439,21,0.8,2022-07-08
276439,21,88.7,2022-07-09
276439,21,34.5,2022-07-14
276439,21,8.7,2022-07-15
276439,22,162.6,2022-09-24
276439,23,30.3,2022-06-05
276439,23,125.3,2022-06-06
276439,23,134.1,2022-06-08
276439,24,14.0,2022-06-03
276439,24,198.4,2022-09-26
276439,24,62.3,2022-09-27
276439,24,54.4,2022-09-28
276439,24,72.8,2022-09-29
276439,24,123.1,2022-09-30
276439,24,108.4,2022-10-01
276439,25,179.0,2022-09-23
276439,26,80.3,2022-10-02
276439,28,178.2,2022-10-03
276439,28,0.2,2022-10-04
276439,39,0.3,2022-06-17
276439,39,72.5,2022-06-18
276439,39,37.1,2022-06-21
276439,42,153.0,2022-06-09
276439,42,121.6,2022-06-10
