engagement_id,student_id,engagement_quizzes,engagement_exams,engagement_lessons,date_engaged
1033288,264131,0,0,1,2022-07-15
1033333,281556,0,0,1,2022-07-15
1033346,263307,0,0,1,2022-07-15
1033435,268293,0,0,1,2022-07-15
1033481,281606,0,0,1,2022-07-15
1033502,281608,0,0,1,2022-07-15
1033519,281512,1,1,1,2022-07-15
1033561,281111,0,0,1,2022-07-15
1033598,274209,1,1,1,2022-07-15
1033619,279352,1,1,1,2022-07-15
1033780,281610,0,0,1,2022-07-15
1033806,274536,0,0,1,2022-07-15
1034101,280461,0,0,1,2022-07-15
1034104,275286,1,1,1,2022-07-15
1034142,281609,1,1,1,2022-07-15
1034296,266512,1,0,1,2022-07-15
1034339,273671,0,0,1,2022-07-15
1034411,259884,0,0,1,2022-07-15
1034519,271035,0,0,1,2022-07-15
1034575,274039,1,1,1,2022-07-15
1034618,266418,1,0,1,2022-07-15
1034643,281617,0,0,1,2022-07-15
1034722,281618,0,0,1,2022-07-15
1034831,261412,0,0,1,2022-07-15
1034961,271991,1,0,1,2022-07-15
1035028,274798,0,0,1,2022-07-15
1035046,277866,1,0,1,2022-07-15
1035372,281605,1,0,1,2022-07-15
1035383,276783,1,1,1,2022-07-15
1035440,280879,1,0,1,2022-07-15
1035497,277590,0,0,1,2022-07-15
1035500,281621,0,0,1,2022-07-15
1035517,274382,0,0,1,2022-07-15
1035546,266793,1,0,1,2022-07-15
1035628,281625,0,0,1,2022-07-15
1035679,281626,0,0,1,2022-07-15
1035744,274448,0,0,1,2022-07-15
1035920,281627,1,0,1,2022-07-15
1035962,274442,1,1,1,2022-07-15
1035980,281045,0,0,1,2022-07-15
1035991,268011,1,0,1,2022-07-15
1036018,281628,0,0,1,2022-07-15
1036023,275457,0,0,1,2022-07-15
1036063,281262,1,0,1,2022-07-15
1036079,275470,0,1,1,2022-07-15
1036106,266693,1,0,1,2022-07-15
1036133,274552,0,1,1,2022-07-15
1036267,268962,1,0,1,2022-07-15
1036310,276420,1,1,1,2022-07-15
1036332,277084,0,1,1,2022-07-15
1036450,281569,1,0,1,2022-07-15
1036647,281630,1,0,1,2022-07-15
1036661,279738,1,1,1,2022-07-15
1036682,281141,0,1,1,2022-07-15
1036736,281631,0,0,1,2022-07-15
1036826,274498,1,0,1,2022-07-15
1036916,281633,0,0,1,2022-07-15
1036939,265092,0,0,1,2022-07-15
1037080,278647,0,0,1,2022-07-15
1037120,281321,0,0,1,2022-07-15
1037122,261820,0,0,1,2022-07-15
1037152,270042,0,0,1,2022-07-15
1037169,262596,0,0,1,2022-07-15
1037176,281325,0,0,1,2022-07-15
1037275,269204,0,0,1,2022-07-15
1037330,261390,0,0,1,2022-07-15
1037358,276784,0,0,1,2022-07-15
1037560,260173,0,0,1,2022-07-15
1037616,281551,1,1,1,2022-07-15
1037641,261336,0,0,1,2022-07-15
1037802,263683,0,0,1,2022-07-15
1037840,281637,1,1,1,2022-07-15
1037959,280689,1,1,1,2022-07-15
1038204,278764,0,0,1,2022-07-15
1038214,276439,0,0,1,2022-07-15
1038219,268827,0,1,1,2022-07-15
1038332,281644,0,0,1,2022-07-15
1038341,275276,0,0,1,2022-07-15
1038344,275479,1,1,1,2022-07-15
1038393,269565,0,0,1,2022-07-15
1038413,279947,0,1,1,2022-07-15
1038475,261072,0,1,1,2022-07-15
1038496,281645,0,0,1,2022-07-15
1038509,270930,0,0,1,2022-07-15
1038751,276510,0,0,1,2022-07-15
1038810,281647,1,0,1,2022-07-15
1038826,280896,0,0,1,2022-07-15
1038890,281648,0,0,1,2022-07-15
1038908,280067,0,0,1,2022-07-15
1038920,276294,0,0,1,2022-07-15
1039041,281401,1,0,1,2022-07-15
1039114,278283,0,1,1,2022-07-15
1039119,281649,0,0,1,2022-07-15
1039192,274347,0,0,1,2022-07-15
1039209,281272,1,1,1,2022-07-15
1039248,275786,0,0,1,2022-07-15
1039262,269314,1,0,1,2022-07-15
1039385,274906,0,1,1,2022-07-15
1039457,281620,0,0,1,2022-07-15
1039482,275092,0,0,1,2022-07-15
1039490,281652,0,0,1,2022-07-15
1039524,275113,0,0,1,2022-07-15
1039606,274723,1,0,1,2022-07-15
1039697,280825,1,0,1,2022-07-15
1039744,280973,0,0,1,2022-07-15
1040074,281656,0,0,1,2022-07-15
1040180,277508,0,0,1,2022-07-15
1040285,275148,1,1,1,2022-07-15
1040432,275129,0,0,1,2022-07-15
1040471,270671,1,0,1,2022-07-15
1040498,278459,0,0,1,2022-07-15
1040510,261239,1,0,1,2022-07-15
1040515,281657,0,0,1,2022-07-15
1040551,277398,0,0,1,2022-07-15
1040696,278642,1,1,1,2022-07-15
1040844,277689,0,0,1,2022-07-15
1040950,275624,0,0,1,2022-07-15
1041425,280447,1,0,1,2022-07-15
1041567,269054,1,1,1,2022-07-15
1041984,279508,1,0,1,2022-07-15
1042142,281299,1,0,1,2022-07-15
1042195,274572,0,0,1,2022-07-15
1042354,270460,0,0,1,2022-07-15
1042365,275516,0,0,1,2022-07-15
1042541,281667,1,0,1,2022-07-15
1042593,281082,0,0,1,2022-07-15
1042645,281196,1,0,1,2022-07-15
1042663,279722,0,0,1,2022-07-15
1042705,275050,0,0,1,2022-07-15
1042707,281669,1,0,1,2022-07-15
1042901,262738,0,0,1,2022-07-15
1042944,281671,1,0,1,2022-07-15
1043086,270009,0,0,1,2022-07-15
1043182,268344,0,1,1,2022-07-15
1043255,261515,1,0,1,2022-07-15
1043272,281095,0,0,1,2022-07-15
1043430,275637,0,0,1,2022-07-15
1043608,281679,0,0,1,2022-07-15
1043686,280655,1,0,1,2022-07-15
1043911,261905,0,0,1,2022-07-15
1043912,281682,0,0,1,2022-07-15
1043987,280712,0,0,1,2022-07-15
1044032,280712,0,0,1,2022-07-16
1044033,278283,0,0,1,2022-07-16
1044034,268962,1,1,1,2022-07-16
1044040,281631,0,0,1,2022-07-16
1044058,261905,0,1,1,2022-07-16
1044063,280689,0,1,1,2022-07-16
1044089,278940,0,0,1,2022-07-16
1044111,269054,1,1,1,2022-07-16
1044127,270738,1,1,1,2022-07-16
1044130,281668,0,0,1,2022-07-16
1044150,275516,0,0,1,2022-07-16
1044267,281200,1,0,1,2022-07-16
1044271,281684,1,0,1,2022-07-16
1044283,280121,0,1,1,2022-07-16
1044308,281440,1,1,1,2022-07-16
1044357,262596,0,0,1,2022-07-16
1044362,280249,0,1,1,2022-07-16
1044377,275045,1,1,1,2022-07-16
1044397,281686,0,1,1,2022-07-16
1044417,266012,0,1,1,2022-07-16
1044459,266814,1,1,1,2022-07-16
1044517,277084,0,0,1,2022-07-16
1044524,274996,0,1,1,2022-07-16
1044539,277715,0,0,1,2022-07-16
1044565,274908,0,1,1,2022-07-16
1044612,278539,0,0,1,2022-07-16
1044672,281331,0,1,1,2022-07-16
1044696,275468,0,0,1,2022-07-16
1044790,263496,1,0,1,2022-07-16
1044809,273060,0,0,1,2022-07-16
1044816,258913,1,0,1,2022-07-16
1044826,281609,1,1,1,2022-07-16
1044980,260549,0,1,1,2022-07-16
1045013,276562,0,1,1,2022-07-16
1045076,264131,0,0,1,2022-07-16
1045145,268293,0,0,1,2022-07-16
1045187,263307,0,1,1,2022-07-16
1045221,262988,0,0,1,2022-07-16
1045233,261393,0,0,1,2022-07-16
1045359,281693,1,1,1,2022-07-16
1045423,280868,0,0,1,2022-07-16
1045521,281695,0,0,1,2022-07-16
1045552,281694,0,0,1,2022-07-16
1045597,281699,0,0,1,2022-07-16
1045633,261515,1,0,1,2022-07-16
1045697,260939,0,0,1,2022-07-16
1045705,281701,0,0,1,2022-07-16
1045721,281702,0,0,1,2022-07-16
1045795,275552,0,0,1,2022-07-16
1045886,281610,0,1,1,2022-07-16
1045950,281698,0,0,1,2022-07-16
1045952,281535,1,0,1,2022-07-16
1045982,269959,1,0,1,2022-07-16
1046018,271652,0,0,1,2022-07-16
1046181,281637,1,1,1,2022-07-16
1046204,274209,0,1,1,2022-07-16
1046215,280772,0,1,1,2022-07-16
1046298,281708,0,0,1,2022-07-16
1046313,271761,0,0,1,2022-07-16
1046435,272596,0,0,1,2022-07-16
1046437,281709,0,0,1,2022-07-16
1046482,275132,0,0,1,2022-07-16
1046502,278586,0,1,1,2022-07-16
1046516,281711,0,0,1,2022-07-16
1046519,281512,0,1,1,2022-07-16
1046550,274498,1,1,1,2022-07-16
1046578,261668,0,1,1,2022-07-16
1046639,281047,1,0,1,2022-07-16
1046640,281669,1,0,1,2022-07-16
1046663,275412,1,0,1,2022-07-16
1046702,267106,0,0,1,2022-07-16
1046746,268011,1,0,1,2022-07-16
1046759,278582,0,1,1,2022-07-16
1046876,281713,0,0,1,2022-07-16
1047001,281714,1,0,1,2022-07-16
1047089,262641,1,0,1,2022-07-16
1047133,273923,0,0,1,2022-07-16
1047157,274906,1,1,1,2022-07-16
1047191,280655,0,0,1,2022-07-16
1047215,277866,1,1,1,2022-07-16
1047288,271991,1,0,1,2022-07-16
1047360,266512,1,1,1,2022-07-16
1047429,281294,1,0,1,2022-07-16
1047454,263087,1,0,1,2022-07-16
1047509,261466,0,0,1,2022-07-16
1047593,281717,0,0,1,2022-07-16
1047646,281122,0,0,1,2022-07-16
1047777,281718,0,0,1,2022-07-16
1047794,262273,0,0,1,2022-07-16
1047880,280526,0,1,0,2022-07-16
1047910,281721,0,0,1,2022-07-16
1047930,280548,0,0,1,2022-07-16
1047948,281723,0,0,1,2022-07-16
1048045,281725,0,0,1,2022-07-16
1048076,266001,1,0,1,2022-07-16
1048174,271837,0,0,1,2022-07-16
1048211,262569,0,0,1,2022-07-16
1048279,277508,0,1,1,2022-07-16
1048297,281728,0,0,1,2022-07-16
1048329,260132,0,0,1,2022-07-16
1048527,281627,1,1,1,2022-07-16
1048699,281444,0,0,1,2022-07-16
1048713,281376,0,1,1,2022-07-16
1048938,277410,1,0,1,2022-07-16
1048983,281733,0,0,1,2022-07-16
1049008,276784,0,0,1,2022-07-16
1049038,281734,0,0,1,2022-07-16
1049064,275371,1,0,1,2022-07-16
1049103,281666,1,0,1,2022-07-16
1049115,281729,0,0,1,2022-07-16
1049203,281736,0,0,1,2022-07-16
1049442,281737,1,0,1,2022-07-16
1049481,281703,1,0,1,2022-07-16
1049583,272068,0,0,1,2022-07-16
1049626,280159,0,0,1,2022-07-16
1049803,264147,0,0,1,2022-07-16
1049813,280896,0,0,1,2022-07-16
1049941,277403,0,1,1,2022-07-16
1050021,274039,1,0,1,2022-07-16
1050063,281739,0,0,1,2022-07-16
1050105,275479,1,0,1,2022-07-16
1050235,281604,0,0,1,2022-07-16
1050285,281741,0,0,1,2022-07-16
1050546,281742,1,0,1,2022-07-16
1050663,280067,0,0,1,2022-07-16
1050687,260173,0,0,1,2022-07-16
1050694,279508,1,1,1,2022-07-16
1050829,269204,0,0,1,2022-07-16
1050909,270460,0,0,1,2022-07-16
1050926,268926,0,0,1,2022-07-16
1050943,279482,1,1,1,2022-07-16
1050972,281745,1,0,1,2022-07-16
1051055,263076,0,0,1,2022-07-16
1051116,265092,0,0,1,2022-07-16
1051274,277562,0,0,1,2022-07-16
1051442,281748,0,0,1,2022-07-16
1051465,280324,1,0,1,2022-07-16
1051662,281644,0,0,1,2022-07-16
1051721,268618,0,1,1,2022-07-16
1051776,281754,1,0,1,2022-07-16
1051860,275590,0,0,1,2022-07-16
1052030,261550,0,1,0,2022-07-16
1052068,281753,1,1,1,2022-07-16
1052392,280461,0,0,1,2022-07-16
1052456,262148,1,0,1,2022-07-16
1052508,270042,0,0,1,2022-07-16
1052684,263579,1,1,1,2022-07-16
1052842,281764,1,0,1,2022-07-16
1052942,281766,0,0,1,2022-07-16
1052944,278927,0,1,1,2022-07-16
1053196,281671,1,0,1,2022-07-16
1053263,281769,1,1,1,2022-07-16
1053297,281770,0,0,1,2022-07-16
1053361,281321,0,0,1,2022-07-16
1053397,274552,0,1,1,2022-07-16
1053722,280207,0,1,1,2022-07-16
1053735,281771,1,0,1,2022-07-16
1053872,279349,0,0,1,2022-07-16
1054171,277845,0,1,1,2022-07-16
1054211,281396,0,0,1,2022-07-16
1054267,281773,1,0,0,2022-07-16
1054388,277986,0,0,1,2022-07-16
1054783,280932,1,0,1,2022-07-16
1054944,281780,0,0,1,2022-07-16
1055042,280142,0,0,1,2022-07-16
1055404,269314,0,0,1,2022-07-16
1055496,281045,0,0,1,2022-07-16
1055499,281763,1,0,1,2022-07-16
1055571,281782,0,0,1,2022-07-16
1055598,280447,0,0,1,2022-07-16
1055625,261412,0,1,1,2022-07-16
1055717,281784,1,0,1,2022-07-16
1055802,281413,0,0,1,2022-07-16
1055813,281786,0,0,1,2022-07-16
1055818,281046,1,0,1,2022-07-16
1055824,281095,0,0,1,2022-07-16
1055876,274689,0,0,1,2022-07-16
1055920,281790,0,0,1,2022-07-16
1055955,281062,1,0,1,2022-07-16
1056156,281791,0,0,1,2022-07-16
1056213,281794,0,0,1,2022-07-16
1056235,280346,0,0,1,2022-07-16
1056291,281795,1,0,1,2022-07-16
1056324,267235,0,0,1,2022-07-16
1056403,281798,0,0,1,2022-07-16
1056418,281799,0,0,1,2022-07-16
1056427,281800,0,0,1,2022-07-16
1056675,278833,0,0,1,2022-07-16
1056683,278833,1,1,1,2022-07-17
1056684,280249,0,1,1,2022-07-17
1056685,262596,0,0,1,2022-07-17
1056693,281753,0,1,1,2022-07-17
1056694,280346,0,0,1,2022-07-17
1056702,279508,1,1,1,2022-07-17
1056703,269314,1,1,1,2022-07-17
1056711,281733,1,0,1,2022-07-17
1056721,270738,0,1,1,2022-07-17
1056739,262988,0,0,1,2022-07-17
1056821,281331,0,0,1,2022-07-17
1056853,280932,0,0,1,2022-07-17
1056916,261412,0,0,1,2022-07-17
1056934,268926,0,0,1,2022-07-17
1056940,281794,0,0,1,2022-07-17
1056990,273936,0,0,1,2022-07-17
1056998,281807,0,0,1,2022-07-17
1057006,280689,0,1,1,2022-07-17
1057049,267643,0,0,1,2022-07-17
1057075,271761,0,0,1,2022-07-17
1057085,273060,0,0,1,2022-07-17
1057093,281810,0,0,1,2022-07-17
1057158,266012,1,1,1,2022-07-17
1057171,281729,0,0,1,2022-07-17
1057192,281054,0,1,0,2022-07-17
1057231,268287,1,0,1,2022-07-17
1057312,281809,0,1,1,2022-07-17
1057344,266814,0,1,1,2022-07-17
1057350,281813,0,0,1,2022-07-17
1057363,280548,0,1,1,2022-07-17
1057382,280121,0,1,1,2022-07-17
1057399,279881,1,1,1,2022-07-17
1057467,281631,0,0,1,2022-07-17
1057547,280324,0,1,1,2022-07-17
1057605,261810,1,0,1,2022-07-17
1057636,281814,0,0,1,2022-07-17
1057765,278927,0,1,1,2022-07-17
1057820,269741,0,1,1,2022-07-17
1057833,281759,0,0,1,2022-07-17
1057988,281819,0,0,1,2022-07-17
1058003,281644,1,0,1,2022-07-17
1058040,260549,1,0,1,2022-07-17
1058074,280772,0,1,1,2022-07-17
1058114,264687,0,0,1,2022-07-17
1058230,263293,1,0,1,2022-07-17
1058240,269017,0,1,0,2022-07-17
1058365,280134,1,0,1,2022-07-17
1058407,280868,0,1,1,2022-07-17
1058477,260356,0,0,1,2022-07-17
1058570,271991,0,1,1,2022-07-17
1058578,270042,0,0,1,2022-07-17
1058646,280613,1,1,1,2022-07-17
1058743,281022,0,0,1,2022-07-17
1058758,261626,0,0,1,2022-07-17
1058763,277138,0,0,1,2022-07-17
1058906,261682,0,1,1,2022-07-17
1058948,272596,0,0,1,2022-07-17
1059017,281824,0,0,1,2022-07-17
1059091,259283,0,0,1,2022-07-17
1059305,276420,1,0,1,2022-07-17
1059310,266512,1,0,1,2022-07-17
1059346,277590,0,1,1,2022-07-17
1059381,281294,0,0,1,2022-07-17
1059404,280448,0,1,1,2022-07-17
1059537,281821,0,0,1,2022-07-17
1059573,268011,1,1,1,2022-07-17
1059617,281830,0,0,1,2022-07-17
1059631,281829,0,0,1,2022-07-17
1059661,278940,0,0,1,2022-07-17
1059910,281833,0,0,1,2022-07-17
1059921,281835,0,0,1,2022-07-17
1059931,281834,0,0,1,2022-07-17
1059946,278283,0,0,1,2022-07-17
1059974,281179,1,1,1,2022-07-17
1060139,274498,0,1,1,2022-07-17
1060162,262761,1,0,1,2022-07-17
1060176,278582,1,0,1,2022-07-17
1060186,279735,0,0,1,2022-07-17
1060189,272452,0,1,1,2022-07-17
1060319,281386,0,1,0,2022-07-17
1060440,281512,0,0,1,2022-07-17
1060457,278401,0,0,1,2022-07-17
1060501,281838,0,0,1,2022-07-17
1060606,280794,1,1,1,2022-07-17
1060618,281062,0,0,1,2022-07-17
1060678,278881,0,0,1,2022-07-17
1060707,281843,0,0,1,2022-07-17
1060716,277782,0,0,1,2022-07-17
1060734,281796,0,0,1,2022-07-17
1060739,280207,1,1,1,2022-07-17
1060754,281742,1,0,1,2022-07-17
1060795,281714,1,1,1,2022-07-17
1060814,281734,1,0,1,2022-07-17
1060834,275766,1,0,1,2022-07-17
1061128,281847,0,0,1,2022-07-17
1061159,279482,1,1,1,2022-07-17
1061180,277084,1,1,1,2022-07-17
1061200,275276,0,1,1,2022-07-17
1061252,281851,0,0,1,2022-07-17
1061320,281637,1,0,1,2022-07-17
1061334,274611,0,0,1,2022-07-17
1061353,272991,0,0,1,2022-07-17
1061366,273671,0,0,1,2022-07-17
1061392,261212,0,0,1,2022-07-17
1061431,278246,0,0,1,2022-07-17
1061562,274906,0,0,1,2022-07-17
1061663,265970,1,0,1,2022-07-17
1061685,281858,0,0,1,2022-07-17
1061730,281860,0,0,1,2022-07-17
1061857,280412,0,0,1,2022-07-17
1061922,278788,0,0,1,2022-07-17
1062023,274861,0,0,1,2022-07-17
1062141,261756,1,1,1,2022-07-17
1062191,268293,0,0,1,2022-07-17
1062273,268985,0,0,1,2022-07-17
1062432,281370,1,0,1,2022-07-17
1062647,280691,0,0,1,2022-07-17
1062661,281856,1,0,1,2022-07-17
1062674,281065,0,0,1,2022-07-17
1062891,268331,0,0,1,2022-07-17
1063133,269959,1,0,1,2022-07-17
1063243,270606,0,0,1,2022-07-17
1063269,281782,0,0,1,2022-07-17
1063305,277403,0,0,1,2022-07-17
1063361,272029,0,0,1,2022-07-17
1063383,281850,0,0,1,2022-07-17
1063497,281866,1,0,1,2022-07-17
1063582,281868,0,0,1,2022-07-17
1063591,281867,0,0,1,2022-07-17
1063667,268357,0,0,1,2022-07-17
1063718,275590,0,1,1,2022-07-17
1064015,278764,1,0,1,2022-07-17
1064034,261668,0,0,1,2022-07-17
1064080,267235,0,0,1,2022-07-17
1064089,267937,0,0,1,2022-07-17
1064147,281870,0,0,1,2022-07-17
1064182,281200,1,0,1,2022-07-17
1064197,277609,0,1,1,2022-07-17
1064278,276784,0,0,1,2022-07-17
1064324,275129,1,0,1,2022-07-17
1064365,270231,0,0,1,2022-07-17
1064443,281769,0,0,1,2022-07-17
1064487,260173,0,0,1,2022-07-17
1064645,263579,0,0,1,2022-07-17
1064649,281865,1,0,1,2022-07-17
1064702,279738,0,1,1,2022-07-17
1064902,281878,0,0,1,2022-07-17
1065113,261336,0,1,0,2022-07-17
1065267,279264,0,0,1,2022-07-17
1065359,275468,0,0,1,2022-07-17
1065427,281880,0,0,1,2022-07-17
1065468,261466,0,0,1,2022-07-17
1065563,281882,0,0,1,2022-07-17
1065637,263496,1,0,1,2022-07-17
1065924,263683,1,0,1,2022-07-17
1065940,281321,0,0,1,2022-07-17
1066159,281888,1,0,1,2022-07-17
1066366,276442,0,0,1,2022-07-17
1066441,261393,0,0,1,2022-07-17
1066442,277508,0,0,1,2022-07-17
1066444,261550,0,0,1,2022-07-17
1066478,277845,1,0,1,2022-07-17
1066699,281440,1,0,1,2022-07-17
1066721,281892,0,0,1,2022-07-17
1066870,281893,0,0,1,2022-07-17
1067030,269773,0,1,1,2022-07-17
1067037,281745,1,0,1,2022-07-17
1067077,275050,0,0,1,2022-07-17
1067127,281895,0,0,1,2022-07-17
1067202,281413,0,0,1,2022-07-17
1067300,275637,0,0,1,2022-07-17
1067353,279823,1,0,1,2022-07-17
1067365,281565,0,0,1,2022-07-17
1067366,265176,0,0,1,2022-07-17
1067465,281901,1,0,1,2022-07-17
1067500,260910,0,0,1,2022-07-17
1067596,271543,0,0,1,2022-07-17
1067611,280447,0,0,1,2022-07-17
1067618,270930,0,0,1,2022-07-17
1067639,281791,0,0,1,2022-07-17
1067654,281900,1,0,1,2022-07-17
1067689,270460,0,0,1,2022-07-17
1067717,262817,0,0,1,2022-07-17
1067737,281905,0,0,1,2022-07-17
1067794,262641,0,0,1,2022-07-17
1067806,281906,1,0,1,2022-07-17
1067835,271326,1,0,1,2022-07-17
1067892,276938,0,0,1,2022-07-17
1068001,281908,1,0,1,2022-07-17
1068062,259983,1,0,1,2022-07-17
1068321,275154,0,1,0,2022-07-17
1068335,280879,1,0,1,2022-07-17
1068390,270369,0,0,1,2022-07-17
1068407,262459,0,0,1,2022-07-17
1068462,281787,1,0,1,2022-07-17
1068509,281911,0,0,1,2022-07-17
1068585,273841,0,0,1,2022-07-17
1068635,281787,1,1,1,2022-07-18
1068637,279264,0,0,1,2022-07-18
1068638,280879,1,1,1,2022-07-18
1068640,261412,0,0,1,2022-07-18
1068643,266012,1,1,1,2022-07-18
1068650,275444,0,0,1,2022-07-18
1068719,279738,1,1,1,2022-07-18
1068739,280324,0,1,0,2022-07-18
1068756,260173,0,1,1,2022-07-18
1068763,259983,1,1,1,2022-07-18
1068777,269054,1,1,1,2022-07-18
1068797,279482,1,1,1,2022-07-18
1069001,261212,0,0,1,2022-07-18
1069067,268287,1,0,1,2022-07-18
1069085,271543,0,1,1,2022-07-18
1069102,266001,1,0,1,2022-07-18
1069146,275624,0,0,1,2022-07-18
1069165,281339,0,0,1,2022-07-18
1069170,268926,1,0,1,2022-07-18
1069312,280548,0,1,1,2022-07-18
1069318,281440,1,0,1,2022-07-18
1069319,281095,0,1,1,2022-07-18
1069344,281913,0,0,1,2022-07-18
1069352,263496,1,0,1,2022-07-18
1069380,281914,0,0,1,2022-07-18
1069525,270460,1,0,1,2022-07-18
1069762,281918,0,0,1,2022-07-18
1069866,272909,0,0,1,2022-07-18
1069897,280849,1,0,1,2022-07-18
1069958,277864,0,1,1,2022-07-18
1070037,266814,0,1,1,2022-07-18
1070067,269064,0,0,1,2022-07-18
1070167,279508,0,1,1,2022-07-18
1070187,280655,1,1,1,2022-07-18
1070234,261393,0,1,1,2022-07-18
1070247,274908,1,0,1,2022-07-18
1070277,262988,0,1,1,2022-07-18
1070288,268374,0,0,1,2022-07-18
1070310,280868,0,0,1,2022-07-18
1070337,258956,0,0,1,2022-07-18
1070406,262459,1,0,1,2022-07-18
1070425,277271,1,0,1,2022-07-18
1070429,281928,1,0,1,2022-07-18
1070435,281370,1,1,1,2022-07-18
1070439,281376,0,0,1,2022-07-18
1070454,281929,0,0,1,2022-07-18
1070487,278753,1,1,1,2022-07-18
1070488,281465,1,0,1,2022-07-18
1070504,269741,0,1,1,2022-07-18
1070547,280552,1,0,1,2022-07-18
1070569,281930,1,0,0,2022-07-18
1070685,261682,0,1,1,2022-07-18
1070754,280134,1,0,1,2022-07-18
1070824,269874,0,0,1,2022-07-18
1070840,260356,0,0,1,2022-07-18
1070859,260649,1,0,1,2022-07-18
1071076,281337,1,0,1,2022-07-18
1071098,261626,0,0,1,2022-07-18
1071114,261756,0,1,1,2022-07-18
1071190,281074,0,0,1,2022-07-18
1071437,274611,0,0,1,2022-07-18
1071497,278366,1,0,1,2022-07-18
1071508,278881,0,0,1,2022-07-18
1071562,274536,0,0,1,2022-07-18
1071581,277590,1,0,1,2022-07-18
1071649,281932,1,0,1,2022-07-18
1071734,266418,1,0,1,2022-07-18
1071751,270738,1,1,1,2022-07-18
1071773,278586,0,1,1,2022-07-18
1071821,281878,0,0,1,2022-07-18
1071835,268293,0,0,1,2022-07-18
1071863,279352,1,0,1,2022-07-18
1071919,281714,1,0,1,2022-07-18
1071928,270042,1,1,1,2022-07-18
1071946,280249,0,1,1,2022-07-18
1072040,268764,0,0,1,2022-07-18
1072073,281586,0,0,1,2022-07-18
1072181,278582,1,1,1,2022-07-18
1072336,274498,0,1,1,2022-07-18
1072405,278062,0,1,1,2022-07-18
1072483,281942,0,0,1,2022-07-18
1072533,278461,0,0,1,2022-07-18
1072554,281940,0,0,1,2022-07-18
1072675,281894,0,0,1,2022-07-18
1072716,280772,0,1,1,2022-07-18
1072722,276439,1,1,1,2022-07-18
1072751,281944,1,0,1,2022-07-18
1072835,279909,0,1,1,2022-07-18
1072893,262569,0,0,1,2022-07-18
1072911,281796,1,0,1,2022-07-18
1073074,281805,0,0,1,2022-07-18
1073112,281947,0,0,1,2022-07-18
1073116,274209,0,0,1,2022-07-18
1073195,273161,1,0,1,2022-07-18
1073206,281945,0,0,1,2022-07-18
1073320,268990,0,0,1,2022-07-18
1073644,276783,1,1,1,2022-07-18
1073657,280691,1,0,1,2022-07-18
1073678,261495,0,0,1,2022-07-18
1073691,281742,1,1,1,2022-07-18
1073747,279529,1,0,1,2022-07-18
1073789,268331,0,0,1,2022-07-18
1073838,277433,0,0,1,2022-07-18
1073934,280371,1,0,1,2022-07-18
1073959,277403,0,1,1,2022-07-18
1073960,275470,0,0,1,2022-07-18
1074002,281631,0,0,1,2022-07-18
1074007,273671,0,0,1,2022-07-18
1074010,264131,0,0,1,2022-07-18
1074034,269570,1,0,1,2022-07-18
1074059,281950,0,0,1,2022-07-18
1074063,270640,1,0,1,2022-07-18
1074067,281609,0,1,1,2022-07-18
1074086,281146,1,0,1,2022-07-18
1074144,268011,0,0,1,2022-07-18
1074232,281960,0,0,1,2022-07-18
1074246,280067,0,1,1,2022-07-18
1074283,269549,0,0,1,2022-07-18
1074504,276784,0,1,1,2022-07-18
1074528,281962,0,1,1,2022-07-18
1074552,271664,0,0,1,2022-07-18
1074681,281963,0,0,1,2022-07-18
1074787,269204,0,0,1,2022-07-18
1074832,280427,0,0,1,2022-07-18
1074852,277084,1,0,1,2022-07-18
1075015,280932,0,0,1,2022-07-18
1075023,274906,1,1,1,2022-07-18
1075193,266693,1,0,1,2022-07-18
1075234,278432,0,0,1,2022-07-18
1075259,281512,0,1,1,2022-07-18
1075344,281967,0,0,1,2022-07-18
1075399,276420,1,0,1,2022-07-18
1075401,272596,0,0,1,2022-07-18
1075412,281782,0,0,1,2022-07-18
1075450,273841,1,1,1,2022-07-18
1075462,261785,0,0,1,2022-07-18
1075480,271414,0,0,1,2022-07-18
1075754,281961,1,1,1,2022-07-18
1075864,275449,0,0,1,2022-07-18
1075885,261466,0,0,1,2022-07-18
1075891,269959,0,0,1,2022-07-18
1075896,281966,0,0,1,2022-07-18
1075898,278764,1,0,1,2022-07-18
1075977,281925,0,0,1,2022-07-18
1076088,270930,0,0,1,2022-07-18
1076115,279886,0,0,1,2022-07-18
1076146,261668,0,0,1,2022-07-18
1076219,280814,1,0,1,2022-07-18
1076322,281979,1,0,1,2022-07-18
1076324,259889,0,0,1,2022-07-18
1076350,271508,1,1,1,2022-07-18
1076410,268883,0,0,1,2022-07-18
1076416,259226,0,1,1,2022-07-18
1076432,272452,1,0,1,2022-07-18
1076433,262714,1,0,1,2022-07-18
1076464,261782,0,1,1,2022-07-18
1076565,276788,0,0,1,2022-07-18
1076640,281062,0,0,1,2022-07-18
1076642,263683,1,0,1,2022-07-18
1076646,281974,0,1,1,2022-07-18
1076659,281987,0,0,1,2022-07-18
1076723,280207,0,1,1,2022-07-18
1077120,281989,1,0,1,2022-07-18
1077128,275583,0,0,1,2022-07-18
1077256,281410,0,0,1,2022-07-18
1077462,261550,0,1,1,2022-07-18
1077471,280379,1,0,1,2022-07-18
1077488,263690,1,0,1,2022-07-18
1077490,281990,0,0,1,2022-07-18
1077515,277363,0,0,1,2022-07-18
1077642,276829,1,0,1,2022-07-18
