student_id,quiz_id,question_id,answer_id
277508,369,497,1966
277508,369,500,1972
277508,369,501,1974
277508,369,920,3634
280767,537,796,3140
269204,453,813,3208
271691,159,793,3127
271691,159,794,3132
271691,160,181,710
269204,454,814,3213
278280,159,793,3127
278280,159,794,3132
278280,160,181,710
259460,537,796,3139
280722,537,796,3139
275470,303,419,1658
280722,538,785,3095
259460,538,785,3095
275470,304,405,1602
280722,540,781,3077
280722,540,782,3080
280722,540,783,3087
269204,455,815,3216
278764,261,329,1301
275470,305,423,1673
275470,306,425,1681
278230,538,785,3095
280772,537,796,3139
275470,307,422,1672
280772,538,785,3095
275470,308,421,1665
274723,482,712,2775
275470,309,424,1680
274825,175,185,725
280772,540,781,3078
280772,540,782,3080
280772,540,783,3087
274723,483,707,2756
274825,176,178,699
278764,262,331,1307
274825,177,198,780
278701,49,83,340
278701,49,84,344
278701,49,787,3103
278701,49,799,3153
274825,178,205,806
278701,50,86,353
272909,540,781,3078
272909,540,782,3080
272909,540,783,3087
278764,263,328,1298
278701,51,87,359
280548,47,76,313
280548,48,743,2916
280548,48,744,2920
280548,48,746,2933
280548,48,747,2939
280548,48,748,2941
280548,49,83,340
280548,49,84,345
280548,49,787,3103
280548,49,799,3150
280742,538,785,3095
280742,537,796,3139
280548,50,86,353
272909,539,789,3109
272909,539,797,3142
272909,541,788,3107
280742,540,781,3078
280742,540,782,3080
280742,540,783,3087
272909,43,72,294
280742,539,789,3109
280742,539,797,3142
272909,44,910,3594
277866,269,1209,4570
277866,269,1210,4573
280751,540,781,3078
280751,540,782,3080
280751,540,783,3087
277866,270,1187,4482
277866,270,1188,4484
277866,270,1211,4575
280751,539,789,3109
280751,539,797,3142
280751,541,788,3107
274825,179,204,802
277866,271,1189,4489
277866,271,1190,4492
277866,271,1191,4496
280709,453,813,3209
272909,45,822,3249
268827,267,1096,4323
268827,267,1097,4324
268827,267,1098,4328
268827,267,1099,4332
277866,272,1192,4497
277866,272,1193,4502
280772,539,789,3109
280772,539,797,3142
280772,541,788,3107
272909,46,75,309
280772,43,72,294
270988,45,822,3249
280772,44,910,3594
280796,248,1088,4290
280796,248,1089,4294
278851,253,829,3275
280796,249,823,3253
280796,249,824,3254
280799,537,796,3137
280796,250,825,3257
280796,250,826,3264
280799,538,785,3096
280799,540,781,3078
280799,540,782,3080
280799,540,783,3087
280799,539,789,3109
280799,539,797,3141
267026,181,210,826
280799,541,788,3107
280799,43,72,294
280799,44,910,3594
279468,277,380,1499
280233,256,315,1246
278055,291,391,1544
278055,291,395,1561
278055,291,397,1569
279468,278,358,1413
279468,278,367,1448
280233,257,830,3277
279468,279,741,2898
279468,279,756,2977
279468,279,775,3053
279468,280,357,1407
279468,280,363,1434
279468,280,364,1437
280811,538,785,3095
280233,258,314,1242
279468,281,360,1420
279468,281,362,1430
279468,281,366,1443
278055,292,389,1535
278055,292,390,1541
278055,292,394,1556
280811,540,781,3078
280811,540,782,3082
280811,540,783,3087
280233,259,322,1272
280814,537,796,3139
280233,260,313,1235
280814,538,785,3095
278716,183,795,3135
278055,293,396,1563
278055,293,404,1595
279482,248,1088,4290
279482,248,1089,4294
275624,254,312,1233
279468,282,373,1473
279468,282,374,1475
279468,282,377,1490
279468,282,378,1492
279482,249,823,3253
279482,249,824,3254
263579,296,1101,4338
263579,296,1102,4345
263579,296,1103,4351
279468,283,355,1402
275624,255,841,3324
279482,250,825,3257
279482,250,826,3264
279482,251,827,3267
278055,294,399,1576
278055,294,401,1583
279482,252,828,3270
274825,180,213,838
278055,295,406,1605
278055,295,420,1661
280121,46,75,309
279482,253,829,3275
278716,184,195,768
280822,537,796,3139
280822,538,785,3095
280822,540,781,3078
280822,540,782,3080
280822,540,783,3087
270738,391,561,2181
270738,391,567,2204
270738,391,569,2210
270738,392,554,2156
270738,392,555,2159
270738,392,556,2161
270738,393,568,2208
280822,539,789,3109
280822,539,797,3142
272909,47,76,313
270738,394,581,2253
270738,394,927,3659
280822,541,788,3107
270738,395,558,2169
270738,395,928,3666
270738,395,929,3668
272909,48,743,2916
272909,48,744,2920
272909,48,746,2933
272909,48,747,2939
272909,48,748,2941
276104,43,72,294
280822,43,72,294
276104,44,910,3594
280822,44,910,3594
266512,273,375,1480
266512,273,382,1509
266512,273,915,3614
272909,49,83,340
272909,49,84,345
272909,49,787,3103
272909,49,799,3151
272909,50,86,353
272909,51,87,359
261491,269,1209,4570
261491,269,1210,4573
261491,270,1187,4482
261491,270,1188,4484
261491,270,1211,4575
261491,271,1189,4489
261491,271,1190,4492
261491,271,1191,4496
277609,495,1081,4262
277609,495,1082,4266
266512,274,917,3623
266512,274,1212,4579
266512,274,1213,4586
277609,496,1083,4268
261491,272,1192,4497
261491,272,1193,4502
280827,537,796,3139
280827,538,785,3096
277609,497,1084,4275
280827,248,1088,4289
280827,248,1089,4294
277609,498,1085,4279
277609,498,1086,4283
277609,499,1087,4284
280829,159,793,3127
280829,159,794,3132
280830,537,796,3139
278444,46,75,309
280829,160,181,709
280827,253,829,3275
280829,161,184,723
280829,161,776,3058
280830,538,785,3095
280827,160,181,711
280827,162,209,823
280827,162,215,845
280134,436,801,3159
278539,45,822,3249
278539,46,75,309
280134,437,662,2575
280818,537,796,3139
280134,438,802,3164
280134,439,803,3167
277825,369,493,1953
277825,369,496,1962
277825,369,497,1966
277825,369,500,1972
277825,369,501,1976
277825,369,920,3634
280134,440,663,2579
278539,49,83,340
278539,49,84,345
278539,49,787,3103
278539,49,799,3151
280794,537,796,3139
280794,538,785,3095
270988,248,1088,4289
270988,248,1089,4294
280794,540,781,3078
280794,540,782,3080
280794,540,783,3087
280794,539,789,3109
280794,539,797,3142
267026,182,190,745
267026,182,197,775
280794,541,788,3107
280794,43,72,294
280794,44,910,3594
280121,47,76,313
280121,48,743,2916
280121,48,744,2920
280121,48,746,2933
280121,48,747,2939
280121,48,748,2941
280794,45,822,3249
280818,538,785,3095
280346,46,75,309
280121,49,83,340
280121,49,84,345
280121,49,787,3103
280121,49,799,3151
269975,436,801,3159
280794,46,75,309
280818,540,781,3078
280818,540,782,3080
280818,540,783,3087
280121,50,86,353
280341,537,796,3139
280818,539,789,3109
280818,539,797,3142
280121,51,87,359
280818,541,788,3107
280341,538,785,3095
280839,537,796,3139
280818,43,72,294
280839,538,785,3095
280818,44,910,3594
280341,540,781,3078
280341,540,782,3080
280341,540,783,3087
280839,540,781,3078
280839,540,782,3080
280839,540,783,3087
263579,297,1104,4353
263579,297,1105,4357
272838,276,773,3047
272838,276,774,3051
272838,276,919,3630
280839,539,789,3109
280839,539,797,3142
263579,298,1106,4362
263579,298,1107,4367
280341,539,789,3109
280341,539,797,3142
280839,541,788,3107
280341,541,788,3107
280839,43,72,294
263579,299,1108,4368
263579,299,1109,4373
280839,44,910,3594
263579,300,1110,4376
280845,192,234,924
280845,192,235,927
263579,301,1111,4380
280850,537,796,3139
276562,355,896,3537
280850,538,785,3095
276562,356,897,3539
276562,357,898,3543
280772,149,169,668
280772,149,170,671
261756,264,325,1283
261756,264,831,3283
261756,265,1090,4298
261756,265,1091,4303
278129,256,315,1245
278129,257,830,3277
261756,266,1092,4305
261756,266,1093,4309
261756,266,1094,4315
261756,266,1095,4318
278129,258,314,1242
261756,267,1096,4323
261756,267,1097,4327
261756,267,1098,4328
261756,267,1099,4332
278129,259,322,1274
280772,150,162,649
278129,260,313,1236
280061,253,829,3275
280407,537,796,3139
280407,538,785,3095
280860,537,796,3137
268287,277,380,1499
280860,538,785,3095
271761,556,1217,4599
271761,557,1218,4602
271761,557,1219,4603
271761,192,234,924
271761,192,235,927
271761,193,236,930
271761,193,238,940
271761,193,239,944
271761,193,240,947
280061,254,312,1233
280061,255,841,3323
261756,268,1100,4335
280869,537,796,3139
280587,443,676,2632
280869,538,785,3095
280587,444,805,3177
280869,540,781,3078
280869,540,782,3080
280869,540,783,3087
280870,537,796,3139
280870,538,785,3095
271761,194,230,905
271761,194,232,914
271761,194,237,933
280869,539,789,3109
280869,539,797,3142
280279,248,1088,4290
280279,248,1089,4294
271761,195,250,987
271761,195,791,3117
271761,195,800,3157
275591,46,75,309
280279,249,823,3253
280279,249,824,3254
280869,541,788,3107
280279,250,825,3257
280279,250,826,3264
280279,251,827,3267
280279,252,828,3270
280772,151,171,676
280772,151,173,682
280772,152,166,661
280772,152,167,664
275591,47,76,313
280772,153,174,685
275591,48,743,2916
275591,48,744,2920
275591,48,746,2933
275591,48,747,2939
275591,48,748,2941
280794,47,76,313
280772,154,163,650
280794,48,743,2916
280794,48,744,2920
280794,48,746,2933
280794,48,747,2939
280794,48,748,2941
271761,404,595,2306
271761,404,597,2314
271761,404,604,2343
271761,404,608,2361
271761,404,610,2369
280788,436,801,3159
280788,437,662,2575
276439,262,331,1307
280788,438,802,3164
280788,439,803,3167
280788,440,663,2579
280788,441,668,2600
280788,442,804,3170
280788,443,676,2632
280788,444,805,3177
280361,537,796,3139
280193,45,822,3249
267936,451,811,3201
267936,452,1198,4525
267936,453,813,3208
276562,360,483,1918
276562,361,478,1897
280851,537,796,3139
277508,370,490,1943
277508,370,491,1945
277508,370,492,1951
277508,370,494,1958
277508,370,495,1960
277508,370,498,1968
274906,21,821,3245
279228,539,789,3109
279228,539,797,3142
274906,22,22,86
274906,22,23,91
280894,537,796,3139
280894,538,785,3095
280894,540,781,3078
280894,540,782,3080
280894,540,783,3087
274906,23,24,95
280814,540,781,3078
280814,540,782,3080
280814,540,783,3087
280894,539,789,3109
280894,539,797,3142
280894,541,788,3107
280324,248,1088,4290
280324,248,1089,4294
278217,242,294,1163
278217,242,817,3225
280324,249,823,3253
280324,249,824,3254
280324,250,825,3257
280324,250,826,3264
280772,155,164,654
280890,537,796,3139
276439,263,328,1298
280897,537,796,3139
280862,537,796,3139
277791,451,811,3201
280644,537,796,3139
280361,538,785,3095
277791,452,1198,4525
268410,161,184,723
268410,161,776,3056
280644,538,785,3095
268410,163,193,758
280644,540,781,3078
280644,540,782,3080
280644,540,783,3087
268985,31,44,182
268410,164,177,695
280644,539,789,3109
280644,539,797,3142
280233,261,329,1301
280644,541,788,3107
280813,43,72,294
280813,44,910,3594
280830,540,781,3078
280830,540,782,3080
280830,540,783,3087
280448,44,910,3594
280830,539,789,3109
280830,539,797,3142
280813,537,796,3139
280772,156,172,678
280772,156,175,687
280233,262,331,1307
280830,541,788,3107
268410,165,206,810
280772,157,165,658
280890,538,785,3095
280233,263,328,1298
268410,166,182,715
280448,45,822,3249
268410,167,186,731
280370,168,778,3065
280370,168,779,3069
280890,540,781,3078
280890,540,782,3080
280890,540,783,3087
268985,32,45,184
268410,168,778,3065
268410,168,779,3069
280804,537,796,3139
280324,251,827,3267
280804,538,785,3095
280370,169,187,736
280370,169,203,799
280324,252,828,3270
266529,556,1217,4599
280370,170,183,719
266529,557,1218,4602
266529,557,1219,4604
280370,171,202,796
268410,169,187,736
268410,169,203,799
266529,558,1220,4605
268410,170,183,719
280370,172,176,689
280370,172,179,703
268410,171,202,796
268410,172,176,689
268410,172,179,703
266529,559,1221,4609
280370,173,180,705
280830,43,72,294
280818,45,822,3249
280830,44,910,3594
271950,265,1090,4298
271950,265,1091,4303
280818,46,75,309
271950,266,1092,4305
271950,266,1093,4309
271950,266,1094,4315
271950,266,1095,4318
278539,47,76,313
280923,537,796,3139
278539,48,743,2916
278539,48,744,2920
278539,48,746,2933
278539,48,747,2939
278539,48,748,2941
280924,537,796,3139
280923,538,785,3095
280818,47,76,313
280818,48,743,2916
280818,48,744,2920
280818,48,746,2933
280818,48,747,2939
280818,48,748,2941
271950,267,1096,4323
271950,267,1097,4327
271950,267,1098,4328
271950,267,1099,4333
280923,540,781,3078
280923,540,782,3081
280923,540,783,3087
280862,538,785,3095
261393,256,315,1245
278539,50,86,353
261393,257,830,3277
278539,51,87,359
267771,252,828,3270
280862,540,781,3078
280862,540,782,3080
280862,540,783,3087
271950,268,1100,4335
269054,436,801,3159
280862,539,789,3109
280862,539,797,3142
280862,541,788,3107
280929,310,426,1686
280929,310,862,3401
280929,310,912,3604
261393,258,314,1242
261393,259,322,1274
280929,311,443,1756
278851,254,312,1233
261393,260,313,1236
278851,255,841,3323
280862,43,72,294
261393,261,329,1301
269054,437,662,2575
280862,44,910,3594
280346,47,76,313
276562,362,900,3553
276562,353,895,3534
279958,437,662,2575
280134,442,804,3170
280134,443,676,2632
280134,444,805,3177
280134,445,672,2615
280134,446,806,3178
280134,447,807,3184
280346,48,743,2916
280346,48,744,2921
280346,48,746,2933
280346,48,747,2939
280346,48,748,2941
280134,448,808,3188
280946,248,1088,4290
280946,248,1089,4294
280134,449,809,3193
280894,43,72,294
280923,539,789,3109
280923,539,797,3142
280923,541,788,3107
280946,249,823,3253
280946,249,824,3254
280894,44,910,3594
280946,250,825,3257
280946,250,826,3264
280946,484,1063,4197
280923,43,72,294
280923,44,910,3594
280346,49,83,340
280346,49,84,345
280346,49,787,3103
280346,49,799,3151
280134,450,810,3195
280818,49,83,340
280818,49,84,345
280818,49,787,3103
280818,49,799,3151
280818,50,86,353
280956,192,234,924
280956,192,235,927
280818,51,87,359
280134,451,811,3201
280324,253,829,3275
280134,452,1198,4525
280324,254,312,1233
280134,453,813,3208
280324,255,841,3323
280134,454,814,3210
276104,45,822,3249
280956,193,236,930
280956,193,238,940
280956,193,239,942
280956,193,240,948
280134,455,815,3215
280956,194,230,905
280956,194,232,914
280956,194,237,936
280956,195,250,987
280956,195,791,3120
280956,195,800,3157
280134,545,1045,4127
280134,545,1046,4132
280134,546,1047,4137
280134,546,1048,4140
280134,546,1049,4144
280134,547,1050,4150
280134,547,1051,4154
275173,248,1088,4290
275173,248,1089,4294
275173,249,823,3253
275173,249,824,3254
275173,250,825,3257
275173,250,826,3264
280772,158,168,667
275173,251,827,3267
280324,256,315,1245
280324,257,830,3277
280134,251,827,3267
280324,258,314,1242
280850,540,781,3078
280850,540,782,3080
280850,540,783,3086
280134,256,315,1245
280134,257,830,3277
280850,539,789,3109
280850,539,797,3142
280134,258,314,1242
280134,259,322,1274
280850,541,788,3107
280134,260,313,1236
280850,43,72,294
280850,44,910,3594
261393,262,331,1307
274908,163,193,758
274908,164,177,695
261393,263,328,1298
280850,45,822,3249
280850,46,75,309
275045,248,1088,4290
275045,248,1089,4294
280341,43,72,294
280341,44,910,3594
275045,249,823,3253
275045,249,824,3254
280969,537,796,3139
280970,537,796,3140
280969,538,785,3095
280969,540,781,3078
280969,540,782,3080
280969,540,783,3087
280249,537,796,3139
280249,538,785,3095
280969,539,789,3109
280969,539,797,3142
280969,541,788,3107
261668,181,210,825
261668,182,190,748
261668,182,197,773
280869,43,72,294
280869,44,910,3594
277673,159,793,3127
277673,159,794,3132
277673,160,181,711
280978,484,1063,4197
280978,485,1064,4200
280978,485,1065,4201
278582,269,1209,4570
278582,269,1210,4573
260132,283,355,1401
269490,537,796,3139
280962,537,796,3139
280962,538,785,3095
280962,540,781,3078
280962,540,782,3080
280962,540,783,3087
269314,248,1088,4290
269314,248,1089,4294
269314,249,823,3253
269314,249,824,3254
269314,250,825,3257
269314,250,826,3264
269314,251,827,3267
269314,252,828,3270
280869,248,1088,4290
280869,248,1089,4294
280969,43,72,294
280969,44,910,3594
260132,443,676,2632
260132,444,805,3176
280751,43,72,294
262569,181,210,826
280751,44,910,3594
268011,542,906,3576
268011,542,907,3582
262569,182,190,745
262569,182,197,775
268011,543,911,3596
278582,270,1187,4482
278582,270,1188,4484
278582,270,1211,4575
278582,271,1189,4489
278582,271,1190,4492
278582,271,1191,4496
280869,249,823,3253
280869,249,824,3254
280869,250,825,3257
280869,250,826,3264
280869,251,827,3267
280869,252,828,3270
278582,272,1192,4497
278582,272,1193,4502
280644,43,72,294
269518,159,793,3127
269518,159,794,3132
280869,253,829,3275
269518,160,181,710
280869,254,312,1233
269518,161,184,723
269518,161,776,3059
280869,255,841,3323
280448,46,75,309
269518,162,209,821
269518,162,215,847
269518,163,193,758
280178,371,510,2001
280178,371,511,2003
280178,371,513,2007
280178,371,514,2009
269518,164,177,695
280448,47,76,313
280448,48,743,2916
280448,48,744,2920
280448,48,746,2933
280448,48,747,2939
280448,48,748,2941
269518,165,206,810
269518,166,182,715
265970,286,352,1387
280448,49,83,340
280448,49,84,345
280448,49,787,3103
280448,49,799,3151
269518,167,186,731
280448,50,86,353
269518,168,778,3065
269518,168,779,3069
280448,51,87,359
265970,287,388,1533
265970,287,393,1552
265970,288,376,1486
265970,288,385,1519
265970,288,386,1524
269518,169,187,736
269518,169,203,799
280792,537,796,3139
280792,538,785,3095
265970,289,387,1528
265970,289,400,1579
280461,540,781,3078
280461,540,782,3080
280461,540,783,3087
280792,540,781,3078
280792,540,782,3080
280792,540,783,3085
278283,185,194,762
280869,159,793,3127
280869,159,794,3132
274906,24,25,99
274906,24,26,101
280869,160,181,710
278851,256,315,1245
280792,539,789,3109
280792,539,797,3142
280869,161,184,723
280869,161,776,3056
278851,257,830,3277
266529,160,181,710
266529,159,793,3127
266529,159,794,3132
280869,162,209,823
280869,162,215,847
280792,541,788,3107
266529,161,184,723
266529,161,776,3056
280869,163,193,758
266529,162,209,823
266529,162,215,847
278851,258,314,1242
280869,164,177,695
278851,259,322,1274
266529,163,193,758
266529,164,177,695
278851,260,313,1236
269518,170,183,719
280869,165,206,810
275786,371,510,2001
275786,371,511,2003
275786,371,513,2007
275786,371,514,2009
266529,165,206,810
269518,171,202,793
280869,166,182,715
281012,537,796,3139
266529,166,182,715
281011,409,621,2411
281011,409,1002,3959
266529,167,186,731
272838,277,380,1499
273230,538,785,3095
281011,410,623,2418
272838,278,358,1413
272838,278,367,1448
280869,167,186,731
273230,540,781,3078
273230,540,782,3080
273230,540,783,3087
281011,411,611,2370
281011,411,1003,3964
281011,411,1004,3966
281011,412,614,2385
281011,412,1005,3971
281011,413,619,2402
281011,413,1006,3976
281011,413,1007,3980
273230,43,72,294
281019,537,796,3140
272838,279,741,2898
272838,279,756,2977
272838,279,775,3055
266529,168,778,3064
266529,168,779,3069
272838,280,357,1407
272838,280,363,1432
272838,280,364,1437
281019,43,72,294
281019,44,910,3594
273230,539,789,3111
273230,539,797,3142
261004,183,795,3135
280998,484,1063,4197
272838,281,360,1420
272838,281,362,1430
272838,281,366,1443
280924,538,785,3095
280998,485,1064,4199
280998,485,1065,4202
281025,537,796,3139
281010,537,796,3139
278783,541,788,3107
280324,259,322,1274
280924,540,781,3078
280924,540,782,3080
280924,540,783,3087
270738,183,795,3135
280324,260,313,1236
281019,369,493,1955
281019,369,496,1962
281019,369,497,1966
281019,369,500,1972
281019,369,501,1975
281019,369,920,3633
275637,296,1101,4338
275637,296,1102,4345
275637,296,1103,4351
280207,537,796,3139
275637,297,1104,4353
275637,297,1105,4357
275637,298,1106,4362
275637,298,1107,4367
275637,299,1108,4368
275637,299,1109,4373
275637,300,1110,4376
280691,540,781,3078
280691,540,782,3080
280691,540,783,3087
280324,261,329,1301
275637,301,1111,4380
280924,539,789,3109
280924,539,797,3142
266512,275,742,2902
266512,275,758,2984
266512,275,759,2990
280924,541,788,3107
275637,302,1112,4385
266512,276,773,3047
266512,276,774,3051
266512,276,919,3630
261019,263,328,1298
266512,277,380,1499
266512,278,358,1413
266512,278,367,1448
272472,184,195,768
266512,279,741,2898
266512,279,756,2977
266512,279,775,3055
280324,262,331,1307
266512,280,357,1407
266512,280,363,1432
266512,280,364,1437
278783,43,72,294
269975,449,809,3193
280324,263,328,1298
278783,44,910,3594
266512,281,360,1420
266512,281,362,1430
266512,281,366,1443
279468,284,381,1503
279468,285,365,1441
269054,438,802,3164
278283,186,914,3611
274087,261,329,1301
274070,436,801,3159
274070,437,662,2575
274498,538,785,3095
276938,185,194,762
274070,438,802,3164
280957,537,796,3139
274070,439,803,3167
274070,440,663,2579
274070,441,668,2600
274070,442,804,3170
276938,186,914,3611
274070,443,676,2632
274070,444,805,3177
280954,246,1113,4391
280954,246,1114,4394
280954,246,1115,4396
280954,246,1116,4401
274070,445,672,2615
276938,187,192,754
276938,188,201,792
274070,446,806,3178
276938,189,214,843
276938,190,211,831
280957,538,785,3095
276938,191,212,836
274070,447,807,3185
272838,282,373,1473
272838,282,374,1475
272838,282,377,1490
272838,282,378,1492
280957,540,781,3078
280957,540,782,3080
280957,540,783,3087
274087,262,331,1307
274070,448,808,3188
280957,539,789,3109
280957,539,797,3142
280957,541,788,3107
274087,263,328,1298
272838,283,355,1401
272838,284,381,1503
280957,43,72,294
272838,285,365,1441
278216,539,789,3109
278216,539,797,3142
280957,44,910,3594
280954,247,1121,4421
280954,247,1197,4520
280954,436,801,3159
281045,537,796,3139
278216,541,788,3107
278216,43,72,294
276938,21,821,3245
280233,264,325,1283
280233,264,831,3283
280233,265,1090,4298
280233,265,1091,4303
276938,22,22,86
276938,22,23,91
269975,437,662,2575
280233,266,1092,4305
280233,266,1093,4310
280233,266,1094,4315
280233,266,1095,4318
269975,438,802,3164
269975,439,803,3167
269975,440,663,2579
269975,441,668,2600
269975,442,804,3170
276938,23,24,95
280233,267,1096,4320
280233,267,1097,4327
280233,267,1098,4328
280233,267,1099,4332
269975,443,676,2632
265462,248,1088,4290
265462,248,1089,4294
269975,444,805,3177
269975,445,672,2615
265462,249,823,3253
265462,249,824,3254
269975,446,806,3178
265462,250,825,3257
265462,250,826,3264
269975,447,807,3184
275045,250,825,3257
275045,250,826,3264
279986,484,1063,4197
265462,251,827,3267
281054,537,796,3139
279986,485,1064,4200
279986,485,1065,4201
279986,486,1066,4205
279986,486,1067,4209
281054,538,785,3095
279986,487,1068,4211
276104,46,75,309
280346,50,86,353
269975,448,808,3188
280346,51,87,359
269975,450,810,3195
280346,248,1088,4290
280346,248,1089,4294
280346,249,823,3253
280346,249,824,3254
274039,21,821,3245
269975,451,811,3201
280346,250,825,3257
280346,250,826,3264
276562,363,489,1939
274039,22,22,86
274039,22,23,91
269975,452,1198,4525
276562,364,477,1893
280346,251,827,3267
274039,23,24,95
280346,252,828,3270
269975,453,813,3208
281062,159,793,3127
281062,159,794,3132
281040,371,510,2001
281040,371,511,2002
281040,371,513,2008
281040,371,514,2009
281062,160,181,710
269975,454,814,3210
269975,455,815,3215
281062,161,184,723
281062,161,776,3058
280134,269,1209,4570
280134,269,1210,4573
280134,270,1187,4482
280134,270,1188,4484
280134,270,1211,4575
280134,271,1189,4489
280134,271,1190,4492
280134,271,1191,4496
280134,272,1192,4498
280134,272,1193,4502
275173,252,828,3270
281069,537,796,3139
261393,264,325,1286
261393,264,831,3283
281069,538,785,3095
281071,404,595,2306
281071,404,597,2313
281071,404,604,2343
281071,404,608,2361
281071,404,610,2369
281069,540,781,3078
281069,540,782,3080
281069,540,783,3087
281069,539,789,3109
281069,539,797,3142
281069,541,788,3107
281069,43,72,294
281080,537,796,3139
281080,538,785,3095
280804,540,781,3078
280804,540,782,3080
280804,540,783,3087
281080,540,781,3078
281080,540,782,3080
281080,540,783,3087
281071,405,598,2319
281071,405,606,2351
281071,405,609,2362
281071,405,832,3288
281071,406,593,2298
281080,539,789,3109
281080,539,797,3142
281080,541,788,3107
281071,407,594,2301
281071,407,596,2310
258956,174,196,772
281080,43,72,294
258956,175,185,725
281080,44,910,3594
266512,282,373,1473
266512,282,374,1475
266512,282,377,1490
266512,282,378,1492
258956,176,178,699
278861,404,595,2306
278861,404,597,2313
278861,404,604,2343
278861,404,608,2361
278861,404,610,2369
278861,405,598,2319
278861,405,606,2351
278861,405,609,2362
278861,405,832,3288
278861,406,593,2298
278861,407,594,2304
278861,407,596,2311
258956,177,198,780
266512,283,355,1401
280868,537,796,3139
275045,251,827,3267
275045,252,828,3270
280868,538,785,3095
276135,436,801,3159
276135,437,662,2575
280868,540,781,3078
280868,540,782,3080
280868,540,783,3087
281093,537,796,3139
281086,537,796,3139
266512,284,381,1503
281093,538,785,3095
281086,538,785,3095
258956,178,205,806
276135,438,802,3164
281071,408,933,3686
281071,408,934,3689
281071,408,935,3692
281071,408,936,3695
281071,408,937,3699
281071,408,938,3705
281086,540,781,3078
281086,540,782,3080
281086,540,783,3087
276135,439,803,3166
280868,539,789,3109
280868,539,797,3142
276135,440,663,2579
276135,441,668,2600
276135,442,804,3170
275045,253,829,3275
276135,443,676,2632
266512,285,365,1441
281086,539,789,3109
281086,539,797,3142
280868,541,788,3107
281086,541,788,3107
280751,436,801,3159
281096,537,796,3139
280868,43,72,294
281096,538,785,3095
280406,371,510,2001
280406,371,511,2002
280406,371,513,2007
280406,371,514,2009
280406,372,502,1977
280406,372,505,1985
280406,372,507,1992
280406,372,509,1999
280406,372,512,2004
278582,484,1063,4197
258956,179,204,802
278582,485,1064,4199
278582,485,1065,4202
278582,486,1066,4205
278582,486,1067,4209
278582,487,1068,4211
280751,437,662,2575
258956,180,213,838
276135,444,805,3177
267765,168,778,3065
267765,168,779,3069
280751,438,802,3164
276135,445,672,2615
276135,446,806,3178
276135,447,807,3182
267765,169,187,736
267765,169,203,799
267765,170,183,719
267765,171,202,796
280751,439,803,3167
276135,448,808,3187
280751,440,663,2579
276135,449,809,3193
280751,441,668,2600
271664,31,44,182
280379,539,789,3109
280379,539,797,3142
267765,172,176,689
267765,172,179,703
267765,173,180,705
280751,442,804,3170
280751,443,676,2632
280751,444,805,3177
280379,541,788,3107
271664,32,45,184
276135,450,810,3195
280379,43,72,294
279409,256,315,1245
279409,257,830,3277
280379,44,910,3594
261390,47,76,313
261390,48,743,2916
261390,48,744,2920
261390,48,746,2933
261390,48,747,2939
261390,48,748,2942
281112,537,796,3139
281112,538,785,3095
281112,540,781,3079
281112,540,782,3083
281112,540,783,3087
281111,192,234,924
281111,192,235,927
280651,537,796,3139
280651,538,785,3096
280651,540,781,3078
280651,540,782,3080
280651,540,783,3087
281111,193,236,930
281111,193,238,940
281111,193,239,942
281111,193,240,948
281045,538,785,3095
276135,451,811,3201
276135,452,1198,4523
280324,264,325,1286
280324,264,831,3283
281045,540,781,3078
281045,540,782,3080
281045,540,783,3087
278586,537,796,3139
264295,308,421,1665
281111,194,230,905
281111,194,232,914
281111,194,237,936
278586,538,785,3095
281045,539,789,3109
281045,539,797,3142
278582,488,1069,4215
278582,488,1070,4219
278582,488,1071,4224
281111,195,250,987
281111,195,791,3120
281111,195,800,3157
278586,540,781,3078
278586,540,782,3083
278586,540,783,3087
281045,541,788,3107
264295,309,424,1680
276135,453,813,3208
281045,43,72,294
280249,540,781,3078
280249,540,782,3080
280249,540,783,3087
276135,454,814,3210
278850,163,193,758
281111,196,226,889
281111,196,227,894
269204,545,1045,4130
269204,545,1046,4133
278850,164,177,695
278586,539,789,3109
278586,539,797,3142
278586,541,788,3107
269204,546,1047,4137
269204,546,1048,4140
269204,546,1049,4144
281107,537,796,3137
269204,547,1050,4150
269204,547,1051,4154
281107,538,785,3095
281111,551,1205,4554
281111,551,1206,4557
281028,537,796,3139
276135,455,815,3215
281107,540,781,3079
281107,540,782,3083
281107,540,783,3087
275045,254,312,1233
281111,552,1207,4559
281111,552,1208,4564
280324,265,1090,4298
280324,265,1091,4303
281110,571,1245,4704
280324,266,1092,4305
280324,266,1093,4309
280324,266,1094,4315
280324,266,1095,4318
281111,246,1113,4391
281111,246,1114,4394
281111,246,1115,4396
281111,246,1116,4401
276135,545,1045,4127
276135,545,1046,4132
279986,488,1069,4216
279986,488,1070,4219
279986,488,1071,4226
276135,546,1047,4137
276135,546,1048,4140
276135,546,1049,4144
279986,489,1072,4227
276135,547,1050,4150
276135,547,1051,4154
278582,489,1072,4227
279986,490,1073,4230
280324,267,1096,4323
280324,267,1097,4324
280324,267,1098,4328
280324,267,1099,4332
281110,572,1246,4707
281001,537,796,3139
279986,491,1074,4236
279986,491,1199,4529
278582,490,1073,4230
281001,538,785,3095
280814,539,789,3109
280814,539,797,3142
279986,492,1076,4244
280814,541,788,3107
